Year,Country,Metier,Area,Species,Discard_ID,DR,Landings,Match
2006,UKE,TBB_DEF,27.7.j,COD,2006_UKE_COD_27.7.j_TBB_DEF,0.673942118663186,0.423,IC_Missmatches
2006,UKE,TBB_DEF,27.7.j,HAD,2006_UKE_HAD_27.7.j_TBB_DEF,0,0.443,IC_Missmatches
2006,UKE,TBB_DEF,27.7.j,WHG,2006_UKE_WHG_27.7.j_TBB_DEF,0.772896287397747,0.03,IC_Missmatches
2006,UKS,MIS_MIS,27.7.g,COD,2006_UKS_COD_27.7.g_MIS_MIS,0.299242395704,0.105,IC_Missmatches
2006,UKS,OTB_CRU,27.7.b,HAD,2006_UKS_HAD_27.7.b_OTB_CRU,0.630473488692371,0.777,IC_Missmatches
2006,UKS,OTB_CRU,27.7.c.,HAD,2006_UKS_HAD_27.7.c._OTB_CRU,0.630473488692371,0.11,IC_Missmatches
2006,UKS,OTB_CRU,27.7.e,COD,2006_UKS_COD_27.7.e_OTB_CRU,0.484860678534676,0.615,IC_Missmatches
2006,UKS,OTB_CRU,27.7.e,WHG,2006_UKS_WHG_27.7.e_OTB_CRU,0.456675640938113,5.737,IC_Missmatches
2006,UKS,OTB_CRU,27.7.g,COD,2006_UKS_COD_27.7.g_OTB_CRU,0.484860678534676,0.034,IC_Missmatches
2006,UKS,OTB_CRU,27.7.g,HAD,2006_UKS_HAD_27.7.g_OTB_CRU,0.630473488692371,0.242,IC_Missmatches
2006,UKS,OTB_CRU,27.7.j.,COD,2006_UKS_COD_27.7.j._OTB_CRU,0.484860678534676,0.975,IC_Missmatches
2006,UKS,OTB_CRU,27.7.j.,HAD,2006_UKS_HAD_27.7.j._OTB_CRU,0.630473488692371,2.381,IC_Missmatches
2006,UKS,OTB_DEF,27.7.b,HAD,2006_UKS_HAD_27.7.b_OTB_DEF,0.472430511698551,0.06,IC_Missmatches
2006,UKS,OTB_DEF,27.7.j.,COD,2006_UKS_COD_27.7.j._OTB_DEF,0.134960820229262,1.094,IC_Missmatches
2006,UKS,OTB_DEF,27.7.j.,HAD,2006_UKS_HAD_27.7.j._OTB_DEF,0.472430511698551,2.317,IC_Missmatches
2007,BE,OTB_CRU,27.7.e,COD,2007_BE_COD_27.7.e_OTB_CRU,0.274115853655521,0.008,IC_Missmatches
2007,BE,OTB_CRU,27.7.e,WHG,2007_BE_WHG_27.7.e_OTB_CRU,0.644545290256862,0.261,IC_Missmatches
2007,BE,OTB_CRU,27.7.f,COD,2007_BE_COD_27.7.f_OTB_CRU,0.274115853655521,3.561,IC_Missmatches
2007,BE,OTB_CRU,27.7.f,HAD,2007_BE_HAD_27.7.f_OTB_CRU,0.440961652307989,4.392,IC_Missmatches
2007,BE,OTB_CRU,27.7.f,SOL,2007_BE_SOL_27.7.f_OTB_CRU,0.033364389559719,19444,IC_Missmatches
2007,BE,OTB_CRU,27.7.f,WHG,2007_BE_WHG_27.7.f_OTB_CRU,0.644545290256862,11.182,IC_Missmatches
2007,BE,OTB_CRU,27.7.g,COD,2007_BE_COD_27.7.g_OTB_CRU,0.274115853655521,10.849,IC_Missmatches
2007,BE,OTB_CRU,27.7.g,HAD,2007_BE_HAD_27.7.g_OTB_CRU,0.440961652307988,13.444,IC_Missmatches
2007,BE,OTB_CRU,27.7.g,SOL,2007_BE_SOL_27.7.g_OTB_CRU,0.0333644119069555,26282,IC_Missmatches
2007,BE,OTB_CRU,27.7.g,WHG,2007_BE_WHG_27.7.g_OTB_CRU,0.644545290256862,43.552,IC_Missmatches
2007,BE,OTB_CRU,27.7.h,COD,2007_BE_COD_27.7.h_OTB_CRU,0.274115853655521,0.111,IC_Missmatches
2007,BE,OTB_CRU,27.7.h,HAD,2007_BE_HAD_27.7.h_OTB_CRU,0.440961652307989,0.036,IC_Missmatches
2007,BE,OTB_CRU,27.7.h,WHG,2007_BE_WHG_27.7.h_OTB_CRU,0.644545290256862,0.021,IC_Missmatches
2007,BE,OTB_CRU,27.7.j,COD,2007_BE_COD_27.7.j_OTB_CRU,0.274115853655521,0.003,IC_Missmatches
2007,BE,OTB_CRU,27.7.j,HAD,2007_BE_HAD_27.7.j_OTB_CRU,0.440961652307989,0.021,IC_Missmatches
2007,BE,OTB_CRU,27.7.j,WHG,2007_BE_WHG_27.7.j_OTB_CRU,0.644545290256862,0.001,IC_Missmatches
2007,BE,TBB_DEF,27.7.f,COD,2007_BE_COD_27.7.f_TBB_DEF,0.407237763803504,92.66,IC_Missmatches
2007,BE,TBB_DEF,27.7.f,HAD,2007_BE_HAD_27.7.f_TBB_DEF,0.553108330559778,99.361,IC_Missmatches
2007,BE,TBB_DEF,27.7.f,SOL,2007_BE_SOL_27.7.f_TBB_DEF,0.0333644222087802,648800,IC_Missmatches
2007,BE,TBB_DEF,27.7.f,WHG,2007_BE_WHG_27.7.f_TBB_DEF,0.636842669607708,71.124,IC_Missmatches
2007,ES,MIS_MIS,27.7.j.,HAD,2007_ES_HAD_27.7.j._MIS_MIS,0.422955218108291,1.25,IC_Missmatches
2007,ES,MIS_MIS,27.7.j.,WHG,2007_ES_WHG_27.7.j._MIS_MIS,0.311251212903596,0.01,IC_Missmatches
2007,ES,OTB_DEF,27.7.b,HAD,2007_ES_HAD_27.7.b_OTB_DEF,0,0.0132,IC_Missmatches
2007,ES,OTB_DEF,27.7.b,WHG,2007_ES_WHG_27.7.b_OTB_DEF,0.231285325677725,0.0902,IC_Missmatches
2007,ES,OTB_DEF,27.7.j.,HAD,2007_ES_HAD_27.7.j._OTB_DEF,0.627849450076375,184.3988,IC_Missmatches
2007,ES,OTB_DEF,27.7.j.,WHG,2007_ES_WHG_27.7.j._OTB_DEF,0.780277226153938,11.42625,IC_Missmatches
2007,FRA,GTR_DEF,27.7.g,SOL,2007_FRA_SOL_27.7.g_GTR_DEF,0.0333642916626542,3021.42,IC_Missmatches
2007,FRA,MIS_MIS,27.7.b,HAD,2007_FRA_HAD_27.7.b_MIS_MIS,0.422955218108291,0.73103,IC_Missmatches
2007,FRA,MIS_MIS,27.7.b,WHG,2007_FRA_WHG_27.7.b_MIS_MIS,0,0.42433,IC_Missmatches
2007,FRA,MIS_MIS,27.7.c,HAD,2007_FRA_HAD_27.7.c_MIS_MIS,0.422955218108291,7.52311,IC_Missmatches
2007,FRA,MIS_MIS,27.7.c,WHG,2007_FRA_WHG_27.7.c_MIS_MIS,0,0.69328,IC_Missmatches
2007,FRA,MIS_MIS,27.7.d,HAD,2007_FRA_HAD_27.7.d_MIS_MIS,0.422955218108291,0.34736,IC_Missmatches
2007,FRA,MIS_MIS,27.7.e,COD,2007_FRA_COD_27.7.e_MIS_MIS,0.308328417973384,53.43891,IC_Missmatches
2007,FRA,MIS_MIS,27.7.e,HAD,2007_FRA_HAD_27.7.e_MIS_MIS,0.422955218108291,4.00257,IC_Missmatches
2007,FRA,MIS_MIS,27.7.e,WHG,2007_FRA_WHG_27.7.e_MIS_MIS,0,80.24177,IC_Missmatches
2007,FRA,MIS_MIS,27.7.f,HAD,2007_FRA_HAD_27.7.f_MIS_MIS,0.422955218108291,0.00762,IC_Missmatches
2007,FRA,MIS_MIS,27.7.f,SOL,2007_FRA_SOL_27.7.f_MIS_MIS,0.0333649479130522,250.72,IC_Missmatches
2007,FRA,MIS_MIS,27.7.f,WHG,2007_FRA_WHG_27.7.f_MIS_MIS,0,0.02379,IC_Missmatches
2007,FRA,MIS_MIS,27.7.g,COD,2007_FRA_COD_27.7.g_MIS_MIS,0.308328417973384,22.0561,IC_Missmatches
2007,FRA,MIS_MIS,27.7.g,HAD,2007_FRA_HAD_27.7.g_MIS_MIS,0.42295521810829,3.30861,IC_Missmatches
2007,FRA,MIS_MIS,27.7.g,SOL,2007_FRA_SOL_27.7.g_MIS_MIS,0.0333644588413289,2409.95,IC_Missmatches
2007,FRA,MIS_MIS,27.7.g,WHG,2007_FRA_WHG_27.7.g_MIS_MIS,0,8.06601,IC_Missmatches
2007,FRA,MIS_MIS,27.7.h,COD,2007_FRA_COD_27.7.h_MIS_MIS,0.385679535627314,1.79096,IC_Missmatches
2007,FRA,MIS_MIS,27.7.h,HAD,2007_FRA_HAD_27.7.h_MIS_MIS,0.42295521810829,3.97607,IC_Missmatches
2007,FRA,MIS_MIS,27.7.h,WHG,2007_FRA_WHG_27.7.h_MIS_MIS,0,1.11667,IC_Missmatches
2007,FRA,MIS_MIS,27.7.j,COD,2007_FRA_COD_27.7.j_MIS_MIS,0.308328417973384,2.94946,IC_Missmatches
2007,FRA,MIS_MIS,27.7.j,HAD,2007_FRA_HAD_27.7.j_MIS_MIS,0.422955218108291,32.8274,IC_Missmatches
2007,FRA,MIS_MIS,27.7.j,WHG,2007_FRA_WHG_27.7.j_MIS_MIS,0,18.30316,IC_Missmatches
2007,FRA,MIS_MIS,27.7.k,HAD,2007_FRA_HAD_27.7.k_MIS_MIS,0.422955218108291,0.27375,IC_Missmatches
2007,FRA,MIS_MIS,27.7.k,WHG,2007_FRA_WHG_27.7.k_MIS_MIS,0,0.07647,IC_Missmatches
2007,FRA,OTB_CRU,27.7.e,COD,2007_FRA_COD_27.7.e_OTB_CRU,0.274115853655521,185.14598,IC_Missmatches
2007,FRA,OTB_CRU,27.7.e,HAD,2007_FRA_HAD_27.7.e_OTB_CRU,0.440961652307989,0.66211,IC_Missmatches
2007,FRA,OTB_CRU,27.7.e,WHG,2007_FRA_WHG_27.7.e_OTB_CRU,0.644545290256862,0.2409,IC_Missmatches
2007,FRA,OTB_CRU,27.7.f,HAD,2007_FRA_HAD_27.7.f_OTB_CRU,0.440961652307989,0.86907,IC_Missmatches
2007,FRA,OTB_CRU,27.7.f,SOL,2007_FRA_SOL_27.7.f_OTB_CRU,0.0333609043286463,35.06,IC_Missmatches
2007,FRA,OTB_CRU,27.7.f,WHG,2007_FRA_WHG_27.7.f_OTB_CRU,0.644545290256862,0.1222,IC_Missmatches
2007,FRA,OTB_CRU,27.7.g,COD,2007_FRA_COD_27.7.g_OTB_CRU,0.274115853655522,392.27846,IC_Missmatches
2007,FRA,OTB_CRU,27.7.g,HAD,2007_FRA_HAD_27.7.g_OTB_CRU,0.440961652307989,117.3165,IC_Missmatches
2007,FRA,OTB_CRU,27.7.g,SOL,2007_FRA_SOL_27.7.g_OTB_CRU,0.0333645036979212,5012.47,IC_Missmatches
2007,FRA,OTB_CRU,27.7.g,WHG,2007_FRA_WHG_27.7.g_OTB_CRU,0.644545290256863,80.90654,IC_Missmatches
2007,FRA,OTB_CRU,27.7.h,COD,2007_FRA_COD_27.7.h_OTB_CRU,0.274115853655521,0.00113,IC_Missmatches
2007,FRA,OTB_CRU,27.7.h,HAD,2007_FRA_HAD_27.7.h_OTB_CRU,0.440961652307989,32.53591,IC_Missmatches
2007,FRA,OTB_CRU,27.7.h,WHG,2007_FRA_WHG_27.7.h_OTB_CRU,0.644545290256862,2.90282,IC_Missmatches
2007,FRA,OTB_CRU,27.7.j,HAD,2007_FRA_HAD_27.7.j_OTB_CRU,0.440961652307989,0.27947,IC_Missmatches
2007,FRA,OTB_CRU,27.7.j,WHG,2007_FRA_WHG_27.7.j_OTB_CRU,0.644545290256862,0.05467,IC_Missmatches
2007,FRA,OTB_CRU,27.7.k,HAD,2007_FRA_HAD_27.7.k_OTB_CRU,0.440961652307989,0.10589,IC_Missmatches
2007,FRA,OTB_CRU,27.7.k,WHG,2007_FRA_WHG_27.7.k_OTB_CRU,0.644545290256862,0.35118,IC_Missmatches
2007,FRA,OTB_DEF,27.7.b,HAD,2007_FRA_HAD_27.7.b_OTB_DEF,0.0487627238351418,144.92942,IC_Missmatches
2007,FRA,OTB_DEF,27.7.b,WHG,2007_FRA_WHG_27.7.b_OTB_DEF,0,30.12185,IC_Missmatches
2007,FRA,OTB_DEF,27.7.c,HAD,2007_FRA_HAD_27.7.c_OTB_DEF,0.0534562362542355,95.4316,IC_Missmatches
2007,FRA,OTB_DEF,27.7.c,WHG,2007_FRA_WHG_27.7.c_OTB_DEF,0,1.15336,IC_Missmatches
2007,FRA,OTB_DEF,27.7.d,HAD,2007_FRA_HAD_27.7.d_OTB_DEF,0.0687182536603205,18.50427,IC_Missmatches
2007,FRA,OTB_DEF,27.7.e,COD,2007_FRA_COD_27.7.e_OTB_DEF,0.031751573830258,526.40273,IC_Missmatches
2007,FRA,OTB_DEF,27.7.e,HAD,2007_FRA_HAD_27.7.e_OTB_DEF,0.051233651725474,577.04456,IC_Missmatches
2007,FRA,OTB_DEF,27.7.e,WHG,2007_FRA_WHG_27.7.e_OTB_DEF,0,1123.96326,IC_Missmatches
2007,FRA,OTB_DEF,27.7.f,HAD,2007_FRA_HAD_27.7.f_OTB_DEF,0.0518306010060847,814.17601,IC_Missmatches
2007,FRA,OTB_DEF,27.7.f,SOL,2007_FRA_SOL_27.7.f_OTB_DEF,0.0333643806769591,32462.64,IC_Missmatches
2007,FRA,OTB_DEF,27.7.f,WHG,2007_FRA_WHG_27.7.f_OTB_DEF,0,698.50609,IC_Missmatches
2007,FRA,OTB_DEF,27.7.g,COD,2007_FRA_COD_27.7.g_OTB_DEF,0.0369998307450231,1902.71795,IC_Missmatches
2007,FRA,OTB_DEF,27.7.g,HAD,2007_FRA_HAD_27.7.g_OTB_DEF,0.052488894710972,1482.58074,IC_Missmatches
2007,FRA,OTB_DEF,27.7.g,SOL,2007_FRA_SOL_27.7.g_OTB_DEF,0.0333643667532127,8288.54,IC_Missmatches
2007,FRA,OTB_DEF,27.7.g,WHG,2007_FRA_WHG_27.7.g_OTB_DEF,0,1367.13998,IC_Missmatches
2007,FRA,OTB_DEF,27.7.h,COD,2007_FRA_COD_27.7.h_OTB_DEF,0.133190853243445,9.1639,IC_Missmatches
2007,FRA,OTB_DEF,27.7.h,HAD,2007_FRA_HAD_27.7.h_OTB_DEF,0.0467582931297224,484.30805,IC_Missmatches
2007,FRA,OTB_DEF,27.7.h,WHG,2007_FRA_WHG_27.7.h_OTB_DEF,0,100.45018,IC_Missmatches
2007,FRA,OTB_DEF,27.7.j,COD,2007_FRA_COD_27.7.j_OTB_DEF,0.120610547205115,16.58471,IC_Missmatches
2007,FRA,OTB_DEF,27.7.j,HAD,2007_FRA_HAD_27.7.j_OTB_DEF,0.0547933633098381,311.5589,IC_Missmatches
2007,FRA,OTB_DEF,27.7.j,WHG,2007_FRA_WHG_27.7.j_OTB_DEF,0,81.25445,IC_Missmatches
2007,FRA,OTB_DEF,27.7.k,HAD,2007_FRA_HAD_27.7.k_OTB_DEF,0.0299036401506393,0.26534,IC_Missmatches
2007,FRA,OTB_DEF,27.7.k,WHG,2007_FRA_WHG_27.7.k_OTB_DEF,0,0.02777,IC_Missmatches
2007,FRA,OTT_CRU,27.7.f,SOL,2007_FRA_SOL_27.7.f_OTT_CRU,0.0333696580567255,131.28,IC_Missmatches
2007,FRA,OTT_CRU,27.7.g,SOL,2007_FRA_SOL_27.7.g_OTT_CRU,0.0333643970137589,16205.15,IC_Missmatches
2007,FRA,OTT_DEF,27.7.f,SOL,2007_FRA_SOL_27.7.f_OTT_DEF,0.033365104002219,655.16,IC_Missmatches
2007,FRA,OTT_DEF,27.7.g,SOL,2007_FRA_SOL_27.7.g_OTT_DEF,0.0333644041456083,11705.93,IC_Missmatches
2007,FRA,TBB_DEF,27.7.e,COD,2007_FRA_COD_27.7.e_TBB_DEF,0.432337804775163,0.00272,IC_Missmatches
2007,FRA,TBB_DEF,27.7.g,COD,2007_FRA_COD_27.7.g_TBB_DEF,0.432337804775161,0.14017,IC_Missmatches
2007,IE,GNS_DEF,27.7.b,HAD,2007_IE_HAD_27.7.b_GNS_DEF,0.422955218108291,5.861,IC_Missmatches
2007,IE,GNS_DEF,27.7.b,WHG,2007_IE_WHG_27.7.b_GNS_DEF,0.524009044958766,2.558,IC_Missmatches
2007,IE,GNS_DEF,27.7.g,HAD,2007_IE_HAD_27.7.g_GNS_DEF,0.42295521810829,70.522,IC_Missmatches
2007,IE,GNS_DEF,27.7.g,SOL,2007_IE_SOL_27.7.g_GNS_DEF,0.0333605680157424,84,IC_Missmatches
2007,IE,GNS_DEF,27.7.g,WHG,2007_IE_WHG_27.7.g_GNS_DEF,0.524009044958765,18.092,IC_Missmatches
2007,IE,MIS_MIS,27.7.b,HAD,2007_IE_HAD_27.7.b_MIS_MIS,0.589944367110007,9.951,IC_Missmatches
2007,IE,MIS_MIS,27.7.g,COD,2007_IE_COD_27.7.g_MIS_MIS,0.308328417973384,420.759,IC_Missmatches
2007,IE,MIS_MIS,27.7.g,HAD,2007_IE_HAD_27.7.g_MIS_MIS,0.592861623295643,491.134,IC_Missmatches
2007,IE,MIS_MIS,27.7.j,WHG,2007_IE_WHG_27.7.j_MIS_MIS,0.311251212903596,0.118,IC_Missmatches
2007,IE,OTB_CRU,27.7.b,HAD,2007_IE_HAD_27.7.b_OTB_CRU,0.27384940959863,15.839,IC_Missmatches
2007,IE,OTB_CRU,27.7.b,WHG,2007_IE_WHG_27.7.b_OTB_CRU,0.197672722884054,6.382,IC_Missmatches
2007,IE,OTB_CRU,27.7.g,COD,2007_IE_COD_27.7.g_OTB_CRU,0.267780619450979,144.511,IC_Missmatches
2007,IE,OTB_CRU,27.7.g,HAD,2007_IE_HAD_27.7.g_OTB_CRU,0.463698341970894,62.818,IC_Missmatches
2007,IE,OTB_CRU,27.7.g,SOL,2007_IE_SOL_27.7.g_OTB_CRU,0.0333644219118679,9701,IC_Missmatches
2007,IE,OTB_CRU,27.7.g,WHG,2007_IE_WHG_27.7.g_OTB_CRU,0.664195278547816,78.353,IC_Missmatches
2007,IE,OTB_CRU,27.7.j,COD,2007_IE_COD_27.7.j_OTB_CRU,0.531491548939166,2.276,IC_Missmatches
2007,IE,OTB_CRU,27.7.j,HAD,2007_IE_HAD_27.7.j_OTB_CRU,0.521086006229391,5.869,IC_Missmatches
2007,IE,OTB_CRU,27.7.j,WHG,2007_IE_WHG_27.7.j_OTB_CRU,0.261322849523356,1.986,IC_Missmatches
2007,IE,OTB_DEF,27.7.b,HAD,2007_IE_HAD_27.7.b_OTB_DEF,0.273849099323148,184.754,IC_Missmatches
2007,IE,OTB_DEF,27.7.b,WHG,2007_IE_WHG_27.7.b_OTB_DEF,0.197671010726637,82.128,IC_Missmatches
2007,IE,OTB_DEF,27.7.f,SOL,2007_IE_SOL_27.7.f_OTB_DEF,0.0333598264343866,45,IC_Missmatches
2007,IE,OTB_DEF,27.7.g,COD,2007_IE_COD_27.7.g_OTB_DEF,0.267780636951881,383.425,IC_Missmatches
2007,IE,OTB_DEF,27.7.g,HAD,2007_IE_HAD_27.7.g_OTB_DEF,0.463698393639413,694.346,IC_Missmatches
2007,IE,OTB_DEF,27.7.g,SOL,2007_IE_SOL_27.7.g_OTB_DEF,0.0333643857330476,9318,IC_Missmatches
2007,IE,OTB_DEF,27.7.g,WHG,2007_IE_WHG_27.7.g_OTB_DEF,0.664195289831397,3507.394,IC_Missmatches
2007,IE,OTB_DEF,27.7.j,COD,2007_IE_COD_27.7.j_OTB_DEF,0.531492940269276,39.085,IC_Missmatches
2007,IE,OTB_DEF,27.7.j,HAD,2007_IE_HAD_27.7.j_OTB_DEF,0.521086504055431,424.623,IC_Missmatches
2007,IE,OTB_DEF,27.7.j,WHG,2007_IE_WHG_27.7.j_OTB_DEF,0.261322192186898,278.471,IC_Missmatches
2007,IE,SSC_DEF,27.7.b,WHG,2007_IE_WHG_27.7.b_SSC_DEF,0.214612734008977,11.629,IC_Missmatches
2007,IE,SSC_DEF,27.7.g,COD,2007_IE_COD_27.7.g_SSC_DEF,0.613857249969347,88.967,IC_Missmatches
2007,IE,SSC_DEF,27.7.g,SOL,2007_IE_SOL_27.7.g_SSC_DEF,0.0333645151231681,341,IC_Missmatches
2007,IE,SSC_DEF,27.7.g,WHG,2007_IE_WHG_27.7.g_SSC_DEF,0.214612734008977,1035.266,IC_Missmatches
2007,IE,TBB_DEF,27.7.f,SOL,2007_IE_SOL_27.7.f_TBB_DEF,0.0333641440247755,731,IC_Missmatches
2007,IE,TBB_DEF,27.7.g,COD,2007_IE_COD_27.7.g_TBB_DEF,0.432337804775163,129.2,IC_Missmatches
2007,IE,TBB_DEF,27.7.g,HAD,2007_IE_HAD_27.7.g_TBB_DEF,0.742754934179184,172.789,IC_Missmatches
2007,IE,TBB_DEF,27.7.g,SOL,2007_IE_SOL_27.7.g_TBB_DEF,0.0333643911051992,11909,IC_Missmatches
2007,IE,TBB_DEF,27.7.g,WHG,2007_IE_WHG_27.7.g_TBB_DEF,0.7499014974901,25.809,IC_Missmatches
2007,NL,MIS_MIS,27.7.e,WHG,2007_NL_WHG_27.7.e_MIS_MIS,0.311251212903596,2.2,IC_Missmatches
2007,NL,MIS_MIS,27.7.f,COD,2007_NL_COD_27.7.f_MIS_MIS,0.308328417973383,0.661,IC_Missmatches
2007,NL,MIS_MIS,27.7.f,HAD,2007_NL_HAD_27.7.f_MIS_MIS,0.422955218108291,1.001,IC_Missmatches
2007,NL,MIS_MIS,27.7.f,WHG,2007_NL_WHG_27.7.f_MIS_MIS,0.311251212903596,1.431,IC_Missmatches
2007,NL,MIS_MIS,27.7.j,COD,2007_NL_COD_27.7.j_MIS_MIS,0.308328417973384,0.05,IC_Missmatches
2007,NL,MIS_MIS,27.7.j,WHG,2007_NL_WHG_27.7.j_MIS_MIS,0.311251212903596,1.72,IC_Missmatches
2007,NL,OTB_DEF,27.7.e,WHG,2007_NL_WHG_27.7.e_OTB_DEF,0.231285325677725,0.16,IC_Missmatches
2007,NL,SSC_DEF,27.7.e,COD,2007_NL_COD_27.7.e_SSC_DEF,0.613857249969347,1.39,IC_Missmatches
2007,NL,SSC_DEF,27.7.e,WHG,2007_NL_WHG_27.7.e_SSC_DEF,0.214612734008977,58.343,IC_Missmatches
2007,NL,TBB_DEF,27.7.e,COD,2007_NL_COD_27.7.e_TBB_DEF,0.432337804775162,0.802,IC_Missmatches
2007,NL,TBB_DEF,27.7.e,HAD,2007_NL_HAD_27.7.e_TBB_DEF,0.695591271255593,0.236,IC_Missmatches
2007,NL,TBB_DEF,27.7.e,WHG,2007_NL_WHG_27.7.e_TBB_DEF,0.666366124950021,0.422,IC_Missmatches
2007,UKE,GNS_DEF,27.7.d,HAD,2007_UKE_HAD_27.7.d_GNS_DEF,0.422955218108291,0.003,IC_Missmatches
2007,UKE,GNS_DEF,27.7.e,HAD,2007_UKE_HAD_27.7.e_GNS_DEF,0.42295521810829,2.546,IC_Missmatches
2007,UKE,GNS_DEF,27.7.e,WHG,2007_UKE_WHG_27.7.e_GNS_DEF,0.397986553154755,11.391,IC_Missmatches
2007,UKE,GNS_DEF,27.7.f,HAD,2007_UKE_HAD_27.7.f_GNS_DEF,0.422955218108291,7.96,IC_Missmatches
2007,UKE,GNS_DEF,27.7.f,SOL,2007_UKE_SOL_27.7.f_GNS_DEF,0.0333643021095202,3962,IC_Missmatches
2007,UKE,GNS_DEF,27.7.f,WHG,2007_UKE_WHG_27.7.f_GNS_DEF,0.518437231713329,8.754,IC_Missmatches
2007,UKE,GNS_DEF,27.7.g,HAD,2007_UKE_HAD_27.7.g_GNS_DEF,0.42295521810829,25.175,IC_Missmatches
2007,UKE,GNS_DEF,27.7.g,SOL,2007_UKE_SOL_27.7.g_GNS_DEF,0.0333651924580763,267,IC_Missmatches
2007,UKE,GNS_DEF,27.7.g,WHG,2007_UKE_WHG_27.7.g_GNS_DEF,0.689870846581275,4.648,IC_Missmatches
2007,UKE,GNS_DEF,27.7.h,HAD,2007_UKE_HAD_27.7.h_GNS_DEF,0.422955218108291,2.094,IC_Missmatches
2007,UKE,GNS_DEF,27.7.h,WHG,2007_UKE_WHG_27.7.h_GNS_DEF,0.524009044958766,1.164,IC_Missmatches
2007,UKE,GNS_DEF,27.7.j,HAD,2007_UKE_HAD_27.7.j_GNS_DEF,0.422955218108291,5.7,IC_Missmatches
2007,UKE,GNS_DEF,27.7.j,WHG,2007_UKE_WHG_27.7.j_GNS_DEF,0.524009044958765,1.721,IC_Missmatches
2007,UKE,GTR_DEF,27.7.f,SOL,2007_UKE_SOL_27.7.f_GTR_DEF,0.0334428764739996,5,IC_Missmatches
2007,UKE,GTR_DEF,27.7.g,SOL,2007_UKE_SOL_27.7.g_GTR_DEF,0.0333494441759304,2,IC_Missmatches
2007,UKE,MIS_MIS,27.7.d,HAD,2007_UKE_HAD_27.7.d_MIS_MIS,0,0.011,IC_Missmatches
2007,UKE,MIS_MIS,27.7.e,COD,2007_UKE_COD_27.7.e_MIS_MIS,0.141582289854373,46.386,IC_Missmatches
2007,UKE,MIS_MIS,27.7.e,HAD,2007_UKE_HAD_27.7.e_MIS_MIS,0,0.052,IC_Missmatches
2007,UKE,MIS_MIS,27.7.e,WHG,2007_UKE_WHG_27.7.e_MIS_MIS,0.311251212903596,5.915,IC_Missmatches
2007,UKE,MIS_MIS,27.7.f,COD,2007_UKE_COD_27.7.f_MIS_MIS,0.177115402870858,26.754,IC_Missmatches
2007,UKE,MIS_MIS,27.7.f,SOL,2007_UKE_SOL_27.7.f_MIS_MIS,0.0333645151231681,124,IC_Missmatches
2007,UKE,MIS_MIS,27.7.f,WHG,2007_UKE_WHG_27.7.f_MIS_MIS,0.311251212903596,0.081,IC_Missmatches
2007,UKE,MIS_MIS,27.7.g,COD,2007_UKE_COD_27.7.g_MIS_MIS,0.155899419414509,69.794,IC_Missmatches
2007,UKE,MIS_MIS,27.7.g,HAD,2007_UKE_HAD_27.7.g_MIS_MIS,0,0.002,IC_Missmatches
2007,UKE,MIS_MIS,27.7.g,WHG,2007_UKE_WHG_27.7.g_MIS_MIS,0.311251212903596,0.198,IC_Missmatches
2007,UKE,MIS_MIS,27.7.h,COD,2007_UKE_COD_27.7.h_MIS_MIS,0.15540385760755,14.851,IC_Missmatches
2007,UKE,MIS_MIS,27.7.h,HAD,2007_UKE_HAD_27.7.h_MIS_MIS,0,6.798,IC_Missmatches
2007,UKE,MIS_MIS,27.7.h,WHG,2007_UKE_WHG_27.7.h_MIS_MIS,0.311251212903597,0.426,IC_Missmatches
2007,UKE,MIS_MIS,27.7.j,COD,2007_UKE_COD_27.7.j_MIS_MIS,0.15540385760755,7.183,IC_Missmatches
2007,UKE,MIS_MIS,27.7.j,WHG,2007_UKE_WHG_27.7.j_MIS_MIS,0.311251212903596,0.014,IC_Missmatches
2007,UKE,OTB_CRU,27.7.e,COD,2007_UKE_COD_27.7.e_OTB_CRU,0.27411585365552,0.266,IC_Missmatches
2007,UKE,OTB_CRU,27.7.e,HAD,2007_UKE_HAD_27.7.e_OTB_CRU,0.440961652307989,0.231,IC_Missmatches
2007,UKE,OTB_CRU,27.7.e,WHG,2007_UKE_WHG_27.7.e_OTB_CRU,0.644545290256862,1.765,IC_Missmatches
2007,UKE,OTB_CRU,27.7.f,COD,2007_UKE_COD_27.7.f_OTB_CRU,0.274115853655521,0.92,IC_Missmatches
2007,UKE,OTB_CRU,27.7.f,HAD,2007_UKE_HAD_27.7.f_OTB_CRU,0.44096165230799,0.023,IC_Missmatches
2007,UKE,OTB_CRU,27.7.f,SOL,2007_UKE_SOL_27.7.f_OTB_CRU,0.0333648705643644,424,IC_Missmatches
2007,UKE,OTB_CRU,27.7.f,WHG,2007_UKE_WHG_27.7.f_OTB_CRU,0.644545290256862,0.089,IC_Missmatches
2007,UKE,OTB_CRU,27.7.g,COD,2007_UKE_COD_27.7.g_OTB_CRU,0.274115853655521,0.236,IC_Missmatches
2007,UKE,OTB_CRU,27.7.g,HAD,2007_UKE_HAD_27.7.g_OTB_CRU,0.440961652307989,0.002,IC_Missmatches
2007,UKE,OTB_CRU,27.7.g,SOL,2007_UKE_SOL_27.7.g_OTB_CRU,0.0333494441759304,32,IC_Missmatches
