Stock,country,fishingarea,fleetname,CatchCat,Datayear,DiscardsImportedOrUnrep,AgeOrLengthDistribution,Weight_Total_in_kg,Effort_Total,code,DataUsedInAssessment
lem.27.3a47d,Netherlands,27.4,TBB_DEF_100-119_0_0_all,Landings,2008,Imported,Estimated,8889.000,260411,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,TBB_DEF_70-99_0_0_all,Discards,2008,Unreported,Estimated,38569.995,23251962,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,TBB_DEF_70-99_0_0_all,Landings,2008,Imported,Estimated,178433.000,23251962,kWd,NoInformation
lem.27.3a47d,Netherlands,27.7.d,MIS_MIS_0_0_0_HC,Discards,2008,Unreported,Estimated,14.267,-9,NA,NoInformation
lem.27.3a47d,Netherlands,27.7.d,MIS_MIS_0_0_0_HC,Landings,2008,Imported,Estimated,66.000,-9,NA,NoInformation
lem.27.3a47d,Netherlands,27.7.d,OTB_DEF_70-99_0_0_all,Discards,2008,Unreported,Estimated,509.488,76786,kWd,NoInformation
lem.27.3a47d,Netherlands,27.7.d,OTB_DEF_70-99_0_0_all,Landings,2008,Imported,Estimated,2357.000,76786,kWd,NoInformation
lem.27.3a47d,Netherlands,27.7.d,SDN_DEF_70-99_0_0_all,Discards,2008,Unreported,Estimated,83.221,10070,kWd,NoInformation
lem.27.3a47d,Netherlands,27.7.d,SDN_DEF_70-99_0_0_all,Landings,2008,Imported,Estimated,385.000,10070,kWd,NoInformation
lem.27.3a47d,Netherlands,27.7.d,SSC_DEF_70-99_0_0_all,Discards,2008,Unreported,Estimated,224.806,-27,kWd,NoInformation
lem.27.3a47d,Netherlands,27.7.d,SSC_DEF_70-99_0_0_all,Landings,2008,Imported,Estimated,1040.000,-27,kWd,NoInformation
lem.27.3a47d,Norway,27.3.a.20,GNS_DEF_all_0_0_all,Discards,2008,Unreported,Estimated,1172.017,325054,NA,NoInformation
lem.27.3a47d,Norway,27.3.a.20,GNS_DEF_all_0_0_all,Landings,2008,Imported,Estimated,5422.000,325054,NA,NoInformation
lem.27.3a47d,Norway,27.3.a.20,LLS_FIF_0_0_0_all,Discards,2008,Unreported,Estimated,0.389,1179,NA,NoInformation
lem.27.3a47d,Norway,27.3.a.20,LLS_FIF_0_0_0_all,Landings,2008,Imported,Estimated,1.800,22613,NA,NoInformation
lem.27.3a47d,Norway,27.3.a.20,MIS_MIS_0_0_0_HC,Discards,2008,Unreported,Estimated,9.792,10994,NA,NoInformation
lem.27.3a47d,Norway,27.3.a.20,MIS_MIS_0_0_0_HC,Landings,2008,Imported,Estimated,45.300,11174,NA,NoInformation
lem.27.3a47d,Norway,27.3.a.20,OTB_CRU_32-69_0_0_all,Discards,2008,Unreported,Estimated,647.290,2130311,NA,NoInformation
lem.27.3a47d,Norway,27.3.a.20,OTB_CRU_32-69_0_0_all,Landings,2008,Imported,Estimated,2994.500,2130311,NA,NoInformation
lem.27.3a47d,Norway,27.3.a.20,OTB_DEF_>=120_0_0_all,Discards,2008,Unreported,Estimated,654.812,63282,NA,NoInformation
lem.27.3a47d,Norway,27.3.a.20,OTB_DEF_>=120_0_0_all,Landings,2008,Imported,Estimated,3029.300,63282,NA,NoInformation
lem.27.3a47d,Norway,27.3.a.20,SDN_DEF_>=120_0_0_all,Discards,2008,Unreported,Estimated,59.790,-36,NA,NoInformation
lem.27.3a47d,Norway,27.3.a.20,SDN_DEF_>=120_0_0_all,Landings,2008,Imported,Estimated,276.600,-36,NA,NoInformation
lem.27.3a47d,Norway,27.4,FPO_CRU_0_0_0_all,Discards,2008,Unreported,Estimated,7.890,8269,NA,NoInformation
lem.27.3a47d,Norway,27.4,FPO_CRU_0_0_0_all,Landings,2008,Imported,Estimated,36.500,20582,NA,NoInformation
lem.27.3a47d,Norway,27.4,GNS_DEF_all_0_0_all,Discards,2008,Unreported,Estimated,738.682,843253,NA,NoInformation
lem.27.3a47d,Norway,27.4,GNS_DEF_all_0_0_all,Landings,2008,Imported,Estimated,3417.300,843253,NA,NoInformation
lem.27.3a47d,Norway,27.4,LLS_FIF_0_0_0_all,Discards,2008,Unreported,Estimated,3.091,351866,NA,NoInformation
lem.27.3a47d,Norway,27.4,LLS_FIF_0_0_0_all,Landings,2008,Imported,Estimated,14.300,661419,NA,NoInformation
lem.27.3a47d,Norway,27.4,OTB_CRU_32-69_0_0_all,Discards,2008,Unreported,Estimated,141.887,659438,NA,NoInformation
lem.27.3a47d,Norway,27.4,OTB_CRU_32-69_0_0_all,Landings,2008,Imported,Estimated,656.400,659438,NA,NoInformation
lem.27.3a47d,Norway,27.4,OTB_DEF_>=120_0_0_all,Discards,2008,Unreported,Estimated,4419.058,15593723,NA,NoInformation
lem.27.3a47d,Norway,27.4,OTB_DEF_>=120_0_0_all,Landings,2008,Imported,Estimated,20443.500,15593723,NA,NoInformation
lem.27.3a47d,Norway,27.4,SDN_DEF_>=120_0_0_all,Discards,2008,Unreported,Estimated,337.728,-36,NA,NoInformation
lem.27.3a47d,Norway,27.4,SDN_DEF_>=120_0_0_all,Landings,2008,Imported,Estimated,1562.400,-36,NA,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,FPO_CRU_0_0_0_all,Landings,2008,Imported,Estimated,0.000,846592,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,GNS_DEF_all_0_0_all,Landings,2008,Imported,Estimated,0.000,46737,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,GTR_DEF_all_0_0_all,Discards,2008,Unreported,Estimated,14.223,48644,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,GTR_DEF_all_0_0_all,Landings,2008,Imported,Estimated,65.800,49100,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,LLS_FIF_0_0_0_all,Landings,2008,Imported,Estimated,0.000,90822,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,MIS_MIS_0_0_0_HC,Landings,2008,Imported,Estimated,0.000,1407983,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,MIS_MIS_0_0_0_IBC,Landings,2008,Imported,Estimated,0.000,612028,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,OTB_CRU_32-69_0_0_all,Discards,2008,Imported,Estimated,9.262,254927,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,OTB_CRU_32-69_0_0_all,Discards,2008,Unreported,Estimated,9.079,1139239,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,OTB_CRU_32-69_0_0_all,Landings,2008,Imported,Estimated,42.000,1394166,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,OTB_CRU_32-69_2_22_all,Discards,2008,Imported,Estimated,6.878,177977,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,OTB_CRU_32-69_2_22_all,Landings,2008,Imported,Estimated,0.000,453161,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,OTB_CRU_70-89_2_35_all,Discards,2008,Imported,Estimated,897.365,520330,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,OTB_CRU_70-89_2_35_all,Discards,2008,Imported,Sampled,1065.075,198173,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,OTB_CRU_70-89_2_35_all,Landings,2008,Imported,Estimated,41.000,718503,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,OTB_CRU_90-119_0_0_all,Discards,2008,Imported,Estimated,1103.014,522383,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,OTB_CRU_90-119_0_0_all,Discards,2008,Imported,Sampled,1783.994,283180,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,OTB_CRU_90-119_0_0_all,Discards,2008,Imported,Sampled,6368.323,462201,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,OTB_CRU_90-119_0_0_all,Landings,2008,Imported,Estimated,4917.000,805563,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,OTB_CRU_90-119_0_0_all,Landings,2008,Imported,Sampled,6415.000,462201,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,FPO_CRU_0_0_0_all,Landings,2008,Imported,Estimated,0.000,51108,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,GNS_DEF_all_0_0_all,Discards,2008,Unreported,Estimated,56.201,56489,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,GNS_DEF_all_0_0_all,Landings,2008,Imported,Estimated,260.000,66418,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,GTR_DEF_all_0_0_all,Discards,2008,Unreported,Estimated,268.038,46276,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,GTR_DEF_all_0_0_all,Landings,2008,Imported,Estimated,1240.000,51850,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,LLS_FIF_0_0_0_all,Landings,2008,Imported,Estimated,0.000,40876,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,MIS_MIS_0_0_0_HC,Landings,2008,Imported,Estimated,0.000,157931,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,MIS_MIS_0_0_0_IBC,Landings,2008,Imported,Estimated,0.000,143651,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,OTB_CRU_32-69_0_0_all,Discards,2008,Unreported,Estimated,2.810,50629,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,OTB_CRU_32-69_0_0_all,Landings,2008,Imported,Estimated,13.000,52258,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,OTB_CRU_70-89_2_35_all,Discards,2008,Imported,Estimated,391.237,203155,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,OTB_CRU_70-89_2_35_all,Discards,2008,Unreported,Estimated,2.162,76727,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,OTB_CRU_70-89_2_35_all,Landings,2008,Imported,Estimated,60.000,284676,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,OTB_CRU_90-119_0_0_all,Discards,2008,Imported,Estimated,2459.305,864093,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,OTB_CRU_90-119_0_0_all,Landings,2008,Imported,Estimated,1675.400,864093,kWd,NoInformation
lem.27.3a47d,Sweden,27.4.a,MIS_MIS_0_0_0_IBC,Landings,2008,Imported,Estimated,0.000,524900,kWd,NoInformation
lem.27.3a47d,Sweden,27.4.a,OTB_CRU_32-69_0_0_all,Landings,2008,Imported,Estimated,0.000,161328,kWd,NoInformation
lem.27.3a47d,Sweden,27.4.a,OTB_DEF_>=120_0_0_all,Discards,2008,Unreported,Estimated,112.187,151721,kWd,NoInformation
lem.27.3a47d,Sweden,27.4.a,OTB_DEF_>=120_0_0_all,Landings,2008,Imported,Estimated,519.000,185781,kWd,NoInformation
lem.27.3a47d,Sweden,27.4.b,LLS_FIF_0_0_0_all,Landings,2008,Imported,Estimated,0.000,12672,kWd,NoInformation
lem.27.3a47d,Sweden,27.4.b,MIS_MIS_0_0_0_IBC,Landings,2008,Imported,Estimated,0.000,655743,kWd,NoInformation
lem.27.3a47d,Sweden,27.4.b,OTB_DEF_>=120_0_0_all,Discards,2008,Unreported,Estimated,618.649,172045,kWd,NoInformation
lem.27.3a47d,Sweden,27.4.b,OTB_DEF_>=120_0_0_all,Landings,2008,Imported,Estimated,2862.000,177238,kWd,NoInformation
lem.27.3a47d,Sweden,27.4.b,SDN_DEF_>=120_0_0_all,Landings,2008,Imported,Estimated,0.000,2994,kWd,NoInformation
lem.27.3a47d,UK (England),27.4,FPO_CRU_0_0_0_all,Discards,2008,Unreported,Estimated,25.723,-18,NA,NoInformation
lem.27.3a47d,UK (England),27.4,FPO_CRU_0_0_0_all,Landings,2008,Imported,Estimated,119.000,-18,NA,NoInformation
lem.27.3a47d,UK (England),27.4,GNS_DEF_all_0_0_all,Discards,2008,Unreported,Estimated,58.363,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.4,GNS_DEF_all_0_0_all,Landings,2008,Imported,Estimated,270.000,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.4,GTR_DEF_all_0_0_all,Discards,2008,Unreported,Estimated,4.972,-27,NA,NoInformation
lem.27.3a47d,UK (England),27.4,GTR_DEF_all_0_0_all,Landings,2008,Imported,Estimated,23.000,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.4,MIS_MIS_0_0_0_HC,Discards,2008,Unreported,Estimated,57.282,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.4,MIS_MIS_0_0_0_HC,Landings,2008,Imported,Estimated,265.000,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_CRU_32-69_0_0_all,Discards,2008,Unreported,Estimated,4.539,-27,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_CRU_32-69_0_0_all,Landings,2008,Imported,Estimated,21.000,-27,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_CRU_70-99_0_0_all,Discards,2008,Imported,Sampled,45706.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_CRU_70-99_0_0_all,Discards,2008,Imported,Sampled,891.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_CRU_70-99_0_0_all,Discards,2008,Imported,Sampled,6266.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_CRU_70-99_0_0_all,Discards,2008,Imported,Sampled,33882.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_CRU_70-99_0_0_all,Landings,2008,Imported,Sampled,10886.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_CRU_70-99_0_0_all,Landings,2008,Imported,Sampled,13290.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_CRU_70-99_0_0_all,Landings,2008,Imported,Sampled,4837.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_CRU_70-99_0_0_all,Landings,2008,Imported,Sampled,8217.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_>=120_0_0_all,Discards,2008,Imported,Sampled,368.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_>=120_0_0_all,Discards,2008,Imported,Sampled,51618.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_>=120_0_0_all,Discards,2008,Imported,Sampled,14280.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_>=120_0_0_all,Discards,2008,Unreported,Estimated,1992.342,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_>=120_0_0_all,Landings,2008,Imported,Estimated,9217.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_>=120_0_0_all,Landings,2008,Imported,Sampled,77783.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_>=120_0_0_all,Landings,2008,Imported,Sampled,10399.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_>=120_0_0_all,Landings,2008,Imported,Sampled,84358.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_70-99_0_0_all,Discards,2008,Imported,Sampled,17846.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_70-99_0_0_all,Discards,2008,Imported,Sampled,9119.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_70-99_0_0_all,Discards,2008,Imported,Sampled,543.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_70-99_0_0_all,Discards,2008,Unreported,Estimated,854.695,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_70-99_0_0_all,Landings,2008,Imported,Sampled,2445.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_70-99_0_0_all,Landings,2008,Imported,Sampled,3954.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_70-99_0_0_all,Landings,2008,Imported,Sampled,19200.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_70-99_0_0_all,Landings,2008,Imported,Sampled,13368.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,SDN_DEF,Discards,2008,Unreported,Estimated,200.812,-18,NA,NoInformation
lem.27.3a47d,UK (England),27.4,SDN_DEF,Landings,2008,Imported,Estimated,929.000,-18,NA,NoInformation
lem.27.3a47d,UK (England),27.4,SSC_DEF,Discards,2008,Unreported,Estimated,148.502,-27,NA,NoInformation
lem.27.3a47d,UK (England),27.4,SSC_DEF,Landings,2008,Imported,Estimated,687.000,-27,NA,NoInformation
lem.27.3a47d,UK (England),27.4,TBB_CRU_16-31_0_0_all,Discards,2008,Unreported,Estimated,0.432,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,TBB_CRU_16-31_0_0_all,Landings,2008,Imported,Estimated,2.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,TBB_DEF_>=120_0_0_all,Discards,2008,Unreported,Estimated,11867.807,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.4,TBB_DEF_>=120_0_0_all,Landings,2008,Imported,Estimated,54903.000,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.4,TBB_DEF_70-99_0_0_all,Discards,2008,Imported,Sampled,382.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,TBB_DEF_70-99_0_0_all,Discards,2008,Unreported,Estimated,399.895,-27,NA,NoInformation
lem.27.3a47d,UK (England),27.4,TBB_DEF_70-99_0_0_all,Landings,2008,Imported,Estimated,1850.000,-27,NA,NoInformation
lem.27.3a47d,UK (England),27.4,TBB_DEF_70-99_0_0_all,Landings,2008,Imported,Sampled,2938.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,FPO_CRU_0_0_0_all,Discards,2008,Unreported,Estimated,62.254,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,FPO_CRU_0_0_0_all,Landings,2008,Imported,Estimated,288.000,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,GNS_DEF_all_0_0_all,Discards,2008,Unreported,Estimated,276.468,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,GNS_DEF_all_0_0_all,Landings,2008,Imported,Estimated,1279.000,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,GTR_DEF_all_0_0_all,Discards,2008,Imported,Sampled,3.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,GTR_DEF_all_0_0_all,Discards,2008,Unreported,Estimated,4.756,-18,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,GTR_DEF_all_0_0_all,Landings,2008,Imported,Estimated,41.000,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,LLS_FIF_0_0_0_all,Discards,2008,Unreported,Estimated,0.216,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,LLS_FIF_0_0_0_all,Landings,2008,Imported,Estimated,1.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,MIS_MIS_0_0_0_HC,Discards,2008,Unreported,Estimated,55.121,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,MIS_MIS_0_0_0_HC,Landings,2008,Imported,Estimated,255.000,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,OTB_DEF_>=120_0_0_all,Discards,2008,Unreported,Estimated,804.546,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,OTB_DEF_>=120_0_0_all,Landings,2008,Imported,Estimated,3722.000,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,OTB_DEF_70-99_0_0_all,Discards,2008,Imported,Sampled,4706.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,OTB_DEF_70-99_0_0_all,Discards,2008,Unreported,Estimated,1687.125,-27,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,OTB_DEF_70-99_0_0_all,Landings,2008,Imported,Estimated,11538.000,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,SSC_DEF,Discards,2008,Unreported,Estimated,7.133,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,SSC_DEF,Landings,2008,Imported,Estimated,33.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,TBB_DEF_70-99_0_0_all,Discards,2008,Imported,Sampled,1853.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,TBB_DEF_70-99_0_0_all,Discards,2008,Unreported,Estimated,2089.830,-27,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,TBB_DEF_70-99_0_0_all,Landings,2008,Imported,Estimated,9668.000,-27,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,TBB_DEF_70-99_0_0_all,Landings,2008,Imported,Sampled,16400.000,-9,NA,NoInformation
lem.27.3a47d,UK(Scotland),27.3.a,MIS_MIS_0_0_0_HC,Landings,2008,Imported,Estimated,0.000,-9,kWd,NoInformation
lem.27.3a47d,UK(Scotland),27.4,MIS_MIS_0_0_0_HC,Discards,2008,Unreported,Estimated,11095.253,-36,kWd,NoInformation
lem.27.3a47d,UK(Scotland),27.4,MIS_MIS_0_0_0_HC,Landings,2008,Imported,Estimated,51329.000,-36,kWd,NoInformation
lem.27.3a47d,UK(Scotland),27.4,OTB_CRU_70-99_0_0_all,Discards,2008,Unreported,Estimated,56741.879,-36,kWd,NoInformation
lem.27.3a47d,UK(Scotland),27.4,OTB_CRU_70-99_0_0_all,Landings,2008,Imported,Estimated,262500.000,-36,kWd,NoInformation
lem.27.3a47d,UK(Scotland),27.4,OTB_DEF_>=120_0_0_all,Discards,2008,Unreported,Estimated,162094.579,-36,kWd,NoInformation
lem.27.3a47d,UK(Scotland),27.4,OTB_DEF_>=120_0_0_all,Landings,2008,Imported,Estimated,749884.000,-36,kWd,NoInformation
lem.27.3a47d,UK(Scotland),27.7.d,OTB_CRU_70-99_0_0_all,Discards,2008,Unreported,Estimated,339.803,333385,kWd,NoInformation
lem.27.3a47d,UK(Scotland),27.7.d,OTB_CRU_70-99_0_0_all,Landings,2008,Imported,Estimated,1572.000,333385,kWd,NoInformation
mon.27.8c9a,France,27.8.c,GNS_DEF_>=100_0_0,Landings,2008,Imported,Estimated,5252.998,50366,kWd,NoInformation
mon.27.8c9a,France,27.8.c,GTR_DEF_100-119_0_0_all,Landings,2008,Imported,Estimated,2258.345,8980,kWd,NoInformation
mon.27.8c9a,France,27.8.c,MIS_MIS_0_0_0_HC,Landings,2008,Imported,Estimated,311.429,256133,kWd,NoInformation
mon.27.8c9a,France,27.8.c,OTB_CRU_All_0_0_All,Landings,2008,Imported,Estimated,468.074,49208,kWd,NoInformation
mon.27.8c9a,France,27.8.c,OTB_DEF_70-99_0_0,Landings,2008,Imported,Estimated,22773.763,249245,kWd,NoInformation
mon.27.8c9a,France,27.8.c,OTT_DEF_>=70_0_0,Landings,2008,Imported,Estimated,3025.188,15296,kWd,NoInformation
mon.27.8c9a,Portugal,27.9.a,MIS_MIS_0_0_0,Landings,2008,Imported,Sampled,49468.766,-9,NA,NoInformation
mon.27.8c9a,Portugal,27.9.a,MIS_MIS_0_0_0,Landings,2008,Imported,Sampled,14970.756,-9,NA,NoInformation
mon.27.8c9a,Portugal,27.9.a,MIS_MIS_0_0_0,Landings,2008,Imported,Sampled,62077.960,-9,NA,NoInformation
mon.27.8c9a,Portugal,27.9.a,MIS_MIS_0_0_0,Landings,2008,Imported,Sampled,9.796,-9,NA,NoInformation
mon.27.8c9a,Portugal,27.9.a,OTB,Landings,2008,Imported,Sampled,5474.182,-9,NA,NoInformation
mon.27.8c9a,Portugal,27.9.a,OTB,Landings,2008,Imported,Sampled,1330.046,-9,NA,NoInformation
mon.27.8c9a,Portugal,27.9.a,OTB,Landings,2008,Imported,Sampled,4004.455,-9,NA,NoInformation
mon.27.8c9a,Portugal,27.9.a,OTB_DEF_>=55_0_0,Discards,2008,Imported,Estimated,0.000,-36,NA,NoInformation
mon.27.8c9a,Spain,27.8.c,GNS_DEF_>=100_0_0,Landings,2008,Imported,Sampled,276056.330,-9,kWd,NoInformation
mon.27.8c9a,Spain,27.8.c,GNS_DEF_>=100_0_0,Landings,2008,Imported,Sampled,282249.020,-9,kWd,NoInformation
mon.27.8c9a,Spain,27.8.c,GNS_DEF_>=100_0_0,Landings,2008,Imported,Sampled,321208.750,-9,kWd,NoInformation
mon.27.8c9a,Spain,27.8.c,GNS_DEF_>=100_0_0,Landings,2008,Imported,Sampled,288615.890,-9,kWd,NoInformation
mon.27.8c9a,Spain,27.8.c,OTB_DEF_>=55_0_0,Discards,2008,Imported,Sampled,630.000,-9,kWd,NoInformation
mon.27.8c9a,Spain,27.8.c,OTB_DEF_>=55_0_0,Landings,2008,Imported,Sampled,216735.000,-9,kWd,NoInformation
mon.27.8c9a,Spain,27.8.c,OTB_DEF_>=55_0_0,Landings,2008,Imported,Sampled,283582.000,-9,kWd,NoInformation
mon.27.8c9a,Spain,27.8.c,OTB_DEF_>=55_0_0,Landings,2008,Imported,Sampled,171689.000,-9,kWd,NoInformation
mon.27.8c9a,Spain,27.8.c,OTB_DEF_>=55_0_0,Landings,2008,Imported,Sampled,221910.000,-9,kWd,NoInformation
mon.27.8c9a,Spain,27.8.c,OTB_MPD_>=55_0_0,Discards,2008,Imported,Sampled,4501.000,-9,kWd,NoInformation
mon.27.8c9a,Spain,27.8.c,PTB_MPD_>=55_0_0,Discards,2008,Imported,Estimated,0.000,-9,kWd,NoInformation
mon.27.8c9a,Spain,27.9.a,OTB_DEF_>=55_0_0,Landings,2008,Imported,Sampled,34624.000,-9,kWd,NoInformation
mon.27.8c9a,Spain,27.9.a,OTB_DEF_>=55_0_0,Landings,2008,Imported,Sampled,43328.000,-9,kWd,NoInformation
mon.27.8c9a,Spain,27.9.a,OTB_DEF_>=55_0_0,Landings,2008,Imported,Sampled,29472.000,-9,kWd,NoInformation
mon.27.8c9a,Spain,27.9.a,OTB_DEF_>=55_0_0,Landings,2008,Imported,Sampled,30194.000,-9,kWd,NoInformation
sol.27.7h-k,Belgium,27.7.h,TBB_DEF_70-99_0_0_all,Landings,2008,Imported,Estimated,4600.000,14468,kWd,NoInformation
sol.27.7h-k,France,27.7.h,GTR_DEF_100-119_0_0_all,Landings,2008,Imported,Estimated,395.000,1945,kWd,NoInformation
sol.27.7h-k,France,27.7.h,GTR_DEF_all_0_0_all,Landings,2008,Imported,Estimated,5.650,1229,kWd,NoInformation
sol.27.7h-k,France,27.7.h,MIS_MIS_0_0_0,Landings,2008,Imported,Estimated,1137.110,1137887,kWd,NoInformation
sol.27.7h-k,France,27.7.h,OTB_CRU_100-119_0_0_all,Landings,2008,Imported,Estimated,1509.190,105063,kWd,NoInformation
sol.27.7h-k,France,27.7.h,OTB_DEF_100-119_0_0,Landings,2008,Imported,Estimated,3722.260,722756,kWd,NoInformation
sol.27.7h-k,France,27.7.h,OTB_DEF_70-99_0_0,Landings,2008,Imported,Estimated,16594.020,781660,kWd,NoInformation
sol.27.7h-k,France,27.7.h,OTT_CRU_100-119_0_0,Landings,2008,Imported,Estimated,4840.600,348993,kWd,NoInformation
sol.27.7h-k,France,27.7.h,OTT_DEF_100-119_0_0,Landings,2008,Imported,Estimated,20391.480,2089213,kWd,NoInformation
sol.27.7h-k,France,27.7.h,OTT_DEF_70-99_0_0,Landings,2008,Imported,Estimated,11312.520,475632,kWd,NoInformation
sol.27.7h-k,France,27.7.j,GTR_DEF_all_0_0_all,Landings,2008,Imported,Estimated,0.000,103,kWd,NoInformation
sol.27.7h-k,France,27.7.j,OTB_CRU_100-119_0_0_all,Landings,2008,Imported,Estimated,0.380,808,kWd,NoInformation
