Fleet,Metier,Year,kw_days
FRA_Other_10<40m,MIS_MIS_27.7.k_27.7.k,2010,1099888
FRA_Other_10<40m,MIS_MIS_27.7.k_27.7.k,2011,1407744
FRA_Other_10<40m,MIS_MIS_27.7.k_27.7.k,2012,1139128
FRA_Other_10<40m,MIS_MIS_27.7.k_27.7.k,2013,952984
FRA_Other_10<40m,MIS_MIS_27.7.k_27.7.k,2014,1940824
FRA_Other_10<40m,MIS_MIS_27.7.k_27.7.k,2015,511184
FRA_Other_10<40m,MIS_MIS_27.7.k_27.7.k,2016,775992
FRA_Other_10<40m,MIS_MIS_27.7.k_27.7.k,2017,245664
FRA_Other_10<40m,MIS_MIS_27.7.k_27.7.k,2018,490016
FRA_Other_10<40m,MIS_MIS_27.7.k_27.7.k,2019,210376
FRA_Other_10<40m,PS_SPF__27.7.b_27.7.b,2010,693
FRA_Other_10<40m,PS_SPF__27.7.c_27.7.c,2014,224
FRA_Other_10<40m,PS_SPF__27.7.d_27.7.d,2010,2385
FRA_Other_10<40m,PS_SPF__27.7.d_27.7.d,2011,12990
FRA_Other_10<40m,PS_SPF__27.7.d_27.7.d,2012,1730
FRA_Other_10<40m,PS_SPF__27.7.d_27.7.d,2015,4255
FRA_Other_10<40m,PS_SPF__27.7.d_27.7.d,2016,18060
FRA_Other_10<40m,PS_SPF__27.7.d_27.7.d,2017,16895
FRA_Other_10<40m,PS_SPF__27.7.d_27.7.d,2018,99305
FRA_Other_10<40m,PS_SPF__27.7.d_27.7.d,2019,47070
FRA_Other_10<40m,PS_SPF__27.7.e_27.7.e,2009,353360
FRA_Other_10<40m,PS_SPF__27.7.e_27.7.e,2010,389504
FRA_Other_10<40m,PS_SPF__27.7.e_27.7.e,2011,508096
FRA_Other_10<40m,PS_SPF__27.7.e_27.7.e,2012,587176
FRA_Other_10<40m,PS_SPF__27.7.e_27.7.e,2013,923152
FRA_Other_10<40m,PS_SPF__27.7.e_27.7.e,2014,871152
FRA_Other_10<40m,PS_SPF__27.7.e_27.7.e,2015,684032
FRA_Other_10<40m,PS_SPF__27.7.e_27.7.e,2016,936824
FRA_Other_10<40m,PS_SPF__27.7.e_27.7.e,2017,865872
FRA_Other_10<40m,PS_SPF__27.7.e_27.7.e,2018,968360
FRA_Other_10<40m,PS_SPF__27.7.e_27.7.e,2019,929336
FRA_Other_10<40m,PS_SPF__27.7.g_27.7.g,2015,0
FRA_Other_10<40m,PS_SPF__27.7.h_27.7.h,2009,61376
FRA_Other_10<40m,PS_SPF__27.7.h_27.7.h,2010,20648
FRA_Other_10<40m,PS_SPF__27.7.h_27.7.h,2011,16712
FRA_Other_10<40m,PS_SPF__27.7.h_27.7.h,2012,23424
FRA_Other_10<40m,PS_SPF__27.7.h_27.7.h,2013,5144
FRA_Other_10<40m,PS_SPF__27.7.h_27.7.h,2014,26808
FRA_Other_10<40m,PS_SPF__27.7.h_27.7.h,2018,16
FRA_Other_10<40m,PS_SPF__27.7.j_27.7.j,2009,1590
FRA_Otter_10<40m,OTB_CRU_27.7.c_27.7.c,2012,2842
FRA_Otter_10<40m,OTB_CRU_27.7.c_27.7.c,2016,8911
FRA_Otter_10<40m,OTB_CRU_27.7.c_27.7.c,2017,58072
FRA_Otter_10<40m,OTB_CRU_27.7.c_27.7.c,2018,112686
FRA_Otter_10<40m,OTB_CRU_27.7.c_27.7.c,2019,40446
FRA_Otter_10<40m,OTB_CRU_27.7.d_27.7.d,2009,765
FRA_Otter_10<40m,OTB_CRU_27.7.d_27.7.d,2010,9185
FRA_Otter_10<40m,OTB_CRU_27.7.d_27.7.d,2011,29875
FRA_Otter_10<40m,OTB_CRU_27.7.e_27.7.e,2009,33120
FRA_Otter_10<40m,OTB_CRU_27.7.e_27.7.e,2010,13280
FRA_Otter_10<40m,OTB_CRU_27.7.e_27.7.e,2011,5384
FRA_Otter_10<40m,OTB_CRU_27.7.e_27.7.e,2012,6776
FRA_Otter_10<40m,OTB_CRU_27.7.e_27.7.e,2014,8648
FRA_Otter_10<40m,OTB_CRU_27.7.e_27.7.e,2015,2384
FRA_Otter_10<40m,OTB_CRU_27.7.e_27.7.e,2017,1448
FRA_Otter_10<40m,OTB_CRU_27.7.f_27.7.f,2009,22896
FRA_Otter_10<40m,OTB_CRU_27.7.f_27.7.f,2010,45945
FRA_Otter_10<40m,OTB_CRU_27.7.f_27.7.f,2011,18558
FRA_Otter_10<40m,OTB_CRU_27.7.f_27.7.f,2012,5022
FRA_Otter_10<40m,OTB_CRU_27.7.f_27.7.f,2013,3204
FRA_Otter_10<40m,OTB_CRU_27.7.f_27.7.f,2014,1017
FRA_Otter_10<40m,OTB_CRU_27.7.f_27.7.f,2016,3492
FRA_Otter_10<40m,OTB_CRU_27.7.f_27.7.f,2017,4257
FRA_Otter_10<40m,OTB_CRU_27.7.g_27.7.g,2009,3304224
FRA_Otter_10<40m,OTB_CRU_27.7.g_27.7.g,2010,1441418
FRA_Otter_10<40m,OTB_CRU_27.7.g_27.7.g,2011,570504
FRA_Otter_10<40m,OTB_CRU_27.7.g_27.7.g,2012,347094
FRA_Otter_10<40m,OTB_CRU_27.7.g_27.7.g,2013,399685
FRA_Otter_10<40m,OTB_CRU_27.7.g_27.7.g,2014,278619
FRA_Otter_10<40m,OTB_CRU_27.7.g_27.7.g,2015,153208
FRA_Otter_10<40m,OTB_CRU_27.7.g_27.7.g,2016,356037
FRA_Otter_10<40m,OTB_CRU_27.7.g_27.7.g,2017,303424
FRA_Otter_10<40m,OTB_CRU_27.7.g_27.7.g,2018,22946
FRA_Otter_10<40m,OTB_CRU_27.7.g_27.7.g,2019,2684
FRA_Otter_10<40m,OTB_CRU_27.7.h_27.7.h,2009,488864
FRA_Otter_10<40m,OTB_CRU_27.7.h_27.7.h,2010,566968
FRA_Otter_10<40m,OTB_CRU_27.7.h_27.7.h,2011,254440
FRA_Otter_10<40m,OTB_CRU_27.7.h_27.7.h,2012,94816
FRA_Otter_10<40m,OTB_CRU_27.7.h_27.7.h,2013,190456
FRA_Otter_10<40m,OTB_CRU_27.7.h_27.7.h,2014,128608
FRA_Otter_10<40m,OTB_CRU_27.7.h_27.7.h,2015,59192
FRA_Otter_10<40m,OTB_CRU_27.7.h_27.7.h,2016,91576
FRA_Otter_10<40m,OTB_CRU_27.7.h_27.7.h,2017,77184
FRA_Otter_10<40m,OTB_CRU_27.7.h_27.7.h,2018,1832
FRA_Otter_10<40m,OTB_CRU_27.7.j_27.7.j,2009,5280
FRA_Otter_10<40m,OTB_CRU_27.7.j_27.7.j,2010,4930
FRA_Otter_10<40m,OTB_CRU_27.7.j_27.7.j,2017,8010
FRA_Otter_10<40m,OTB_CRU_27.7.j_27.7.j,2018,4290
FRA_Otter_10<40m,OTB_CRU_27.7.k_27.7.k,2012,1960
FRA_Otter_10<40m,OTB_CRU_27.7.k_27.7.k,2016,3544
FRA_Otter_10<40m,OTB_CRU_27.7.k_27.7.k,2017,21024
FRA_Otter_10<40m,OTB_CRU_27.7.k_27.7.k,2018,14600
FRA_Otter_10<40m,OTB_CRU_27.7.k_27.7.k,2019,74240
FRA_Otter_10<40m,OTB_DEF_27.7.b_27.7.b,2009,6712920
FRA_Otter_10<40m,OTB_DEF_27.7.b_27.7.b,2010,5759127
FRA_Otter_10<40m,OTB_DEF_27.7.b_27.7.b,2011,3906243
FRA_Otter_10<40m,OTB_DEF_27.7.b_27.7.b,2012,4999563
FRA_Otter_10<40m,OTB_DEF_27.7.b_27.7.b,2013,4440294
FRA_Otter_10<40m,OTB_DEF_27.7.b_27.7.b,2014,4306779
FRA_Otter_10<40m,OTB_DEF_27.7.b_27.7.b,2015,4943214
FRA_Otter_10<40m,OTB_DEF_27.7.b_27.7.b,2016,5402466
FRA_Otter_10<40m,OTB_DEF_27.7.b_27.7.b,2017,4194720
FRA_Otter_10<40m,OTB_DEF_27.7.b_27.7.b,2018,3810456
FRA_Otter_10<40m,OTB_DEF_27.7.b_27.7.b,2019,3966435
FRA_Otter_10<40m,OTB_DEF_27.7.c_27.7.c,2009,1264459
FRA_Otter_10<40m,OTB_DEF_27.7.c_27.7.c,2010,1414406
FRA_Otter_10<40m,OTB_DEF_27.7.c_27.7.c,2011,992761
FRA_Otter_10<40m,OTB_DEF_27.7.c_27.7.c,2012,2386482
FRA_Otter_10<40m,OTB_DEF_27.7.c_27.7.c,2013,3545766
FRA_Otter_10<40m,OTB_DEF_27.7.c_27.7.c,2014,4128992
FRA_Otter_10<40m,OTB_DEF_27.7.c_27.7.c,2015,3716678
FRA_Otter_10<40m,OTB_DEF_27.7.c_27.7.c,2016,3972794
FRA_Otter_10<40m,OTB_DEF_27.7.c_27.7.c,2017,4213223
FRA_Otter_10<40m,OTB_DEF_27.7.c_27.7.c,2018,3885910
FRA_Otter_10<40m,OTB_DEF_27.7.c_27.7.c,2019,3727780
FRA_Otter_10<40m,OTB_DEF_27.7.d_27.7.d,2009,21575695
FRA_Otter_10<40m,OTB_DEF_27.7.d_27.7.d,2010,23069720
FRA_Otter_10<40m,OTB_DEF_27.7.d_27.7.d,2011,20257920
FRA_Otter_10<40m,OTB_DEF_27.7.d_27.7.d,2012,19521495
FRA_Otter_10<40m,OTB_DEF_27.7.d_27.7.d,2013,18009640
FRA_Otter_10<40m,OTB_DEF_27.7.d_27.7.d,2014,17082485
FRA_Otter_10<40m,OTB_DEF_27.7.d_27.7.d,2015,16602350
FRA_Otter_10<40m,OTB_DEF_27.7.d_27.7.d,2016,13899550
FRA_Otter_10<40m,OTB_DEF_27.7.d_27.7.d,2017,13643130
FRA_Otter_10<40m,OTB_DEF_27.7.d_27.7.d,2018,13441110
FRA_Otter_10<40m,OTB_DEF_27.7.d_27.7.d,2019,15017805
FRA_Otter_10<40m,OTB_DEF_27.7.e_27.7.e,2009,36982720
FRA_Otter_10<40m,OTB_DEF_27.7.e_27.7.e,2010,32159592
FRA_Otter_10<40m,OTB_DEF_27.7.e_27.7.e,2011,35906704
FRA_Otter_10<40m,OTB_DEF_27.7.e_27.7.e,2012,31941448
FRA_Otter_10<40m,OTB_DEF_27.7.e_27.7.e,2013,33255960
FRA_Otter_10<40m,OTB_DEF_27.7.e_27.7.e,2014,32218504
FRA_Otter_10<40m,OTB_DEF_27.7.e_27.7.e,2015,35945984
FRA_Otter_10<40m,OTB_DEF_27.7.e_27.7.e,2016,34589768
FRA_Otter_10<40m,OTB_DEF_27.7.e_27.7.e,2017,33926984
FRA_Otter_10<40m,OTB_DEF_27.7.e_27.7.e,2018,33586104
FRA_Otter_10<40m,OTB_DEF_27.7.e_27.7.e,2019,33853784
FRA_Otter_10<40m,OTB_DEF_27.7.f_27.7.f,2009,6934338
FRA_Otter_10<40m,OTB_DEF_27.7.f_27.7.f,2010,9630486
FRA_Otter_10<40m,OTB_DEF_27.7.f_27.7.f,2011,6549705
FRA_Otter_10<40m,OTB_DEF_27.7.f_27.7.f,2012,8851671
FRA_Otter_10<40m,OTB_DEF_27.7.f_27.7.f,2013,8209764
FRA_Otter_10<40m,OTB_DEF_27.7.f_27.7.f,2014,7761843
FRA_Otter_10<40m,OTB_DEF_27.7.f_27.7.f,2015,4702707
FRA_Otter_10<40m,OTB_DEF_27.7.f_27.7.f,2016,5853204
FRA_Otter_10<40m,OTB_DEF_27.7.f_27.7.f,2017,3322116
FRA_Otter_10<40m,OTB_DEF_27.7.f_27.7.f,2018,5442345
FRA_Otter_10<40m,OTB_DEF_27.7.f_27.7.f,2019,4644666
FRA_Otter_10<40m,OTB_DEF_27.7.g_27.7.g,2009,6057271
FRA_Otter_10<40m,OTB_DEF_27.7.g_27.7.g,2010,7958115
FRA_Otter_10<40m,OTB_DEF_27.7.g_27.7.g,2011,5147285
FRA_Otter_10<40m,OTB_DEF_27.7.g_27.7.g,2012,10265266
FRA_Otter_10<40m,OTB_DEF_27.7.g_27.7.g,2013,11052833
FRA_Otter_10<40m,OTB_DEF_27.7.g_27.7.g,2014,7512670
FRA_Otter_10<40m,OTB_DEF_27.7.g_27.7.g,2015,4420086
FRA_Otter_10<40m,OTB_DEF_27.7.g_27.7.g,2016,7822210
FRA_Otter_10<40m,OTB_DEF_27.7.g_27.7.g,2017,8104107
FRA_Otter_10<40m,OTB_DEF_27.7.g_27.7.g,2018,4217356
FRA_Otter_10<40m,OTB_DEF_27.7.g_27.7.g,2019,4226827
FRA_Otter_10<40m,OTB_DEF_27.7.h_27.7.h,2009,12624896
FRA_Otter_10<40m,OTB_DEF_27.7.h_27.7.h,2010,11587728
FRA_Otter_10<40m,OTB_DEF_27.7.h_27.7.h,2011,14919376
FRA_Otter_10<40m,OTB_DEF_27.7.h_27.7.h,2012,16654176
FRA_Otter_10<40m,OTB_DEF_27.7.h_27.7.h,2013,16432952
FRA_Otter_10<40m,OTB_DEF_27.7.h_27.7.h,2014,15520408
FRA_Otter_10<40m,OTB_DEF_27.7.h_27.7.h,2015,18435000
FRA_Otter_10<40m,OTB_DEF_27.7.h_27.7.h,2016,17882864
FRA_Otter_10<40m,OTB_DEF_27.7.h_27.7.h,2017,20632904
FRA_Otter_10<40m,OTB_DEF_27.7.h_27.7.h,2018,16476224
FRA_Otter_10<40m,OTB_DEF_27.7.h_27.7.h,2019,16217864
FRA_Otter_10<40m,OTB_DEF_27.7.j_27.7.j,2009,7210370
FRA_Otter_10<40m,OTB_DEF_27.7.j_27.7.j,2010,5632040
FRA_Otter_10<40m,OTB_DEF_27.7.j_27.7.j,2011,6826300
FRA_Otter_10<40m,OTB_DEF_27.7.j_27.7.j,2012,10270980
FRA_Otter_10<40m,OTB_DEF_27.7.j_27.7.j,2013,12706360
FRA_Otter_10<40m,OTB_DEF_27.7.j_27.7.j,2014,13936070
FRA_Otter_10<40m,OTB_DEF_27.7.j_27.7.j,2015,17433700
FRA_Otter_10<40m,OTB_DEF_27.7.j_27.7.j,2016,17052710
FRA_Otter_10<40m,OTB_DEF_27.7.j_27.7.j,2017,18208310
FRA_Otter_10<40m,OTB_DEF_27.7.j_27.7.j,2018,17672050
FRA_Otter_10<40m,OTB_DEF_27.7.j_27.7.j,2019,15886980
FRA_Otter_10<40m,OTB_DEF_27.7.k_27.7.k,2009,149808
FRA_Otter_10<40m,OTB_DEF_27.7.k_27.7.k,2010,93112
FRA_Otter_10<40m,OTB_DEF_27.7.k_27.7.k,2011,48880
FRA_Otter_10<40m,OTB_DEF_27.7.k_27.7.k,2012,479928
FRA_Otter_10<40m,OTB_DEF_27.7.k_27.7.k,2013,694448
FRA_Otter_10<40m,OTB_DEF_27.7.k_27.7.k,2014,681992
FRA_Otter_10<40m,OTB_DEF_27.7.k_27.7.k,2015,769928
FRA_Otter_10<40m,OTB_DEF_27.7.k_27.7.k,2016,1035264
FRA_Otter_10<40m,OTB_DEF_27.7.k_27.7.k,2017,1395960
FRA_Otter_10<40m,OTB_DEF_27.7.k_27.7.k,2018,1306288
FRA_Otter_10<40m,OTB_DEF_27.7.k_27.7.k,2019,832216
FRA_Otter_10<40m,OTB_MOL_27.7.d_27.7.d,2016,1750
FRA_Otter_10<40m,OTB_MOL_27.7.d_27.7.d,2017,466890
FRA_Otter_10<40m,OTB_MOL_27.7.e_27.7.e,2009,14624
FRA_Otter_10<40m,OTB_MOL_27.7.e_27.7.e,2010,221312
FRA_Otter_10<40m,OTB_MOL_27.7.e_27.7.e,2015,88752
FRA_Otter_10<40m,OTB_MOL_27.7.e_27.7.e,2016,389056
FRA_Otter_10<40m,OTB_SPF_27.7.b_27.7.b,2015,648
FRA_Otter_10<40m,OTB_SPF_27.7.b_27.7.b,2017,26613
FRA_Otter_10<40m,OTB_SPF_27.7.b_27.7.b,2018,2052
FRA_Otter_10<40m,OTB_SPF_27.7.d_27.7.d,2009,567940
FRA_Otter_10<40m,OTB_SPF_27.7.d_27.7.d,2010,735765
FRA_Otter_10<40m,OTB_SPF_27.7.d_27.7.d,2011,880580
FRA_Otter_10<40m,OTB_SPF_27.7.d_27.7.d,2012,1081685
FRA_Otter_10<40m,OTB_SPF_27.7.d_27.7.d,2013,1010295
FRA_Otter_10<40m,OTB_SPF_27.7.d_27.7.d,2014,913245
FRA_Otter_10<40m,OTB_SPF_27.7.d_27.7.d,2015,887285
FRA_Otter_10<40m,OTB_SPF_27.7.d_27.7.d,2016,1136965
FRA_Otter_10<40m,OTB_SPF_27.7.d_27.7.d,2017,575925
FRA_Otter_10<40m,OTB_SPF_27.7.d_27.7.d,2018,899330
FRA_Otter_10<40m,OTB_SPF_27.7.d_27.7.d,2019,687715
FRA_Otter_10<40m,OTB_SPF_27.7.e_27.7.e,2009,46856
FRA_Otter_10<40m,OTB_SPF_27.7.e_27.7.e,2010,41768
FRA_Otter_10<40m,OTB_SPF_27.7.e_27.7.e,2011,32664
FRA_Otter_10<40m,OTB_SPF_27.7.e_27.7.e,2012,22280
FRA_Otter_10<40m,OTB_SPF_27.7.e_27.7.e,2013,67032
FRA_Otter_10<40m,OTB_SPF_27.7.e_27.7.e,2014,21936
FRA_Otter_10<40m,OTB_SPF_27.7.e_27.7.e,2015,94016
FRA_Otter_10<40m,OTB_SPF_27.7.e_27.7.e,2016,113744
FRA_Otter_10<40m,OTB_SPF_27.7.e_27.7.e,2017,116088
FRA_Otter_10<40m,OTB_SPF_27.7.e_27.7.e,2018,266000
FRA_Otter_10<40m,OTB_SPF_27.7.e_27.7.e,2019,180560
FRA_Otter_10<40m,OTB_SPF_27.7.f_27.7.f,2014,531
FRA_Otter_10<40m,OTB_SPF_27.7.g_27.7.g,2009,3663
FRA_Otter_10<40m,OTB_SPF_27.7.g_27.7.g,2010,748
FRA_Otter_10<40m,OTB_SPF_27.7.g_27.7.g,2014,286
FRA_Otter_10<40m,OTB_SPF_27.7.h_27.7.h,2009,2088
FRA_Otter_10<40m,OTB_SPF_27.7.h_27.7.h,2010,3792
FRA_Otter_10<40m,OTB_SPF_27.7.h_27.7.h,2011,2328
FRA_Otter_10<40m,OTB_SPF_27.7.h_27.7.h,2012,2704
FRA_Otter_10<40m,OTB_SPF_27.7.h_27.7.h,2013,576
FRA_Otter_10<40m,OTB_SPF_27.7.h_27.7.h,2014,1128
FRA_Otter_10<40m,OTB_SPF_27.7.h_27.7.h,2015,2088
FRA_Otter_10<40m,OTB_SPF_27.7.h_27.7.h,2016,152
FRA_Otter_10<40m,OTB_SPF_27.7.h_27.7.h,2018,176
FRA_Otter_10<40m,OTB_SPF_27.7.h_27.7.h,2019,5112
FRA_Otter_10<40m,OTB_SPF_27.7.j_27.7.j,2010,20330
FRA_Otter_10<40m,OTB_SPF_27.7.j_27.7.j,2011,19360
FRA_Otter_10<40m,OTB_SPF_27.7.j_27.7.j,2012,1030
FRA_Otter_10<40m,OTB_SPF_27.7.j_27.7.j,2013,190
FRA_Otter_10<40m,OTB_SPF_27.7.j_27.7.j,2014,670
FRA_Otter_10<40m,OTB_SPF_27.7.j_27.7.j,2019,150
FRA_Otter_10<40m,OTM_DEF_27.7.b_27.7.b,2010,5895
FRA_Otter_10<40m,OTM_DEF_27.7.b_27.7.b,2011,8010
FRA_Otter_10<40m,OTM_DEF_27.7.c_27.7.c,2011,756
FRA_Otter_10<40m,OTM_DEF_27.7.d_27.7.d,2009,1387775
FRA_Otter_10<40m,OTM_DEF_27.7.d_27.7.d,2010,1618460
FRA_Otter_10<40m,OTM_DEF_27.7.d_27.7.d,2011,1014965
FRA_Otter_10<40m,OTM_DEF_27.7.d_27.7.d,2012,858855
FRA_Otter_10<40m,OTM_DEF_27.7.d_27.7.d,2013,1023460
FRA_Otter_10<40m,OTM_DEF_27.7.d_27.7.d,2014,916340
FRA_Otter_10<40m,OTM_DEF_27.7.d_27.7.d,2015,380730
FRA_Otter_10<40m,OTM_DEF_27.7.d_27.7.d,2016,311380
FRA_Otter_10<40m,OTM_DEF_27.7.d_27.7.d,2017,363530
FRA_Otter_10<40m,OTM_DEF_27.7.d_27.7.d,2018,339090
FRA_Otter_10<40m,OTM_DEF_27.7.d_27.7.d,2019,373410
FRA_Otter_10<40m,OTM_DEF_27.7.e_27.7.e,2009,3370744
FRA_Otter_10<40m,OTM_DEF_27.7.e_27.7.e,2010,4338536
FRA_Otter_10<40m,OTM_DEF_27.7.e_27.7.e,2011,4802368
FRA_Otter_10<40m,OTM_DEF_27.7.e_27.7.e,2012,3795152
FRA_Otter_10<40m,OTM_DEF_27.7.e_27.7.e,2013,3167392
FRA_Otter_10<40m,OTM_DEF_27.7.e_27.7.e,2014,2348736
FRA_Otter_10<40m,OTM_DEF_27.7.e_27.7.e,2015,1170224
FRA_Otter_10<40m,OTM_DEF_27.7.e_27.7.e,2016,818504
FRA_Otter_10<40m,OTM_DEF_27.7.e_27.7.e,2017,1313520
FRA_Otter_10<40m,OTM_DEF_27.7.e_27.7.e,2018,1378272
FRA_Otter_10<40m,OTM_DEF_27.7.e_27.7.e,2019,1545984
FRA_Otter_10<40m,OTM_DEF_27.7.f_27.7.f,2009,25452
FRA_Otter_10<40m,OTM_DEF_27.7.f_27.7.f,2010,585864
FRA_Otter_10<40m,OTM_DEF_27.7.f_27.7.f,2011,825939
FRA_Otter_10<40m,OTM_DEF_27.7.f_27.7.f,2012,8343
FRA_Otter_10<40m,OTM_DEF_27.7.f_27.7.f,2013,2835
FRA_Otter_10<40m,OTM_DEF_27.7.f_27.7.f,2014,22275
FRA_Otter_10<40m,OTM_DEF_27.7.f_27.7.f,2017,314667
FRA_Otter_10<40m,OTM_DEF_27.7.f_27.7.f,2018,554625
FRA_Otter_10<40m,OTM_DEF_27.7.f_27.7.f,2019,308034
FRA_Otter_10<40m,OTM_DEF_27.7.g_27.7.g,2009,308231
FRA_Otter_10<40m,OTM_DEF_27.7.g_27.7.g,2010,579172
FRA_Otter_10<40m,OTM_DEF_27.7.g_27.7.g,2011,1726714
FRA_Otter_10<40m,OTM_DEF_27.7.g_27.7.g,2012,2992
FRA_Otter_10<40m,OTM_DEF_27.7.g_27.7.g,2014,319
FRA_Otter_10<40m,OTM_DEF_27.7.g_27.7.g,2017,178079
FRA_Otter_10<40m,OTM_DEF_27.7.g_27.7.g,2018,89606
FRA_Otter_10<40m,OTM_DEF_27.7.g_27.7.g,2019,48752
FRA_Otter_10<40m,OTM_DEF_27.7.h_27.7.h,2009,161072
FRA_Otter_10<40m,OTM_DEF_27.7.h_27.7.h,2010,159448
FRA_Otter_10<40m,OTM_DEF_27.7.h_27.7.h,2011,318680
FRA_Otter_10<40m,OTM_DEF_27.7.h_27.7.h,2012,144408
FRA_Otter_10<40m,OTM_DEF_27.7.h_27.7.h,2013,119888
FRA_Otter_10<40m,OTM_DEF_27.7.h_27.7.h,2014,8872
FRA_Otter_10<40m,OTM_DEF_27.7.h_27.7.h,2015,25640
FRA_Otter_10<40m,OTM_DEF_27.7.h_27.7.h,2016,4280
FRA_Otter_10<40m,OTM_DEF_27.7.h_27.7.h,2017,302248
FRA_Otter_10<40m,OTM_DEF_27.7.h_27.7.h,2018,280432
FRA_Otter_10<40m,OTM_DEF_27.7.h_27.7.h,2019,304912
FRA_Otter_10<40m,OTM_DEF_27.7.j_27.7.j,2009,229250
FRA_Otter_10<40m,OTM_DEF_27.7.j_27.7.j,2010,387000
FRA_Otter_10<40m,OTM_DEF_27.7.j_27.7.j,2011,3860
FRA_Otter_10<40m,OTM_DEF_27.7.j_27.7.j,2013,1133290
FRA_Otter_10<40m,OTM_DEF_27.7.j_27.7.j,2014,393990
FRA_Otter_10<40m,OTM_DEF_27.7.j_27.7.j,2015,789490
FRA_Otter_10<40m,OTM_DEF_27.7.k_27.7.k,2009,1381408
FRA_Otter_10<40m,OTM_DEF_27.7.k_27.7.k,2010,889848
FRA_Otter_10<40m,OTM_DEF_27.7.k_27.7.k,2011,250200
FRA_Otter_10<40m,OTM_SPF_27.7.b_27.7.b,2017,270
FRA_Otter_10<40m,OTM_SPF_27.7.d_27.7.d,2009,1674865
FRA_Otter_10<40m,OTM_SPF_27.7.d_27.7.d,2010,1607300
FRA_Otter_10<40m,OTM_SPF_27.7.d_27.7.d,2011,2029655
FRA_Otter_10<40m,OTM_SPF_27.7.d_27.7.d,2012,1592890
FRA_Otter_10<40m,OTM_SPF_27.7.d_27.7.d,2013,2038650
FRA_Otter_10<40m,OTM_SPF_27.7.d_27.7.d,2014,1455880
FRA_Otter_10<40m,OTM_SPF_27.7.d_27.7.d,2015,1438100
FRA_Otter_10<40m,OTM_SPF_27.7.d_27.7.d,2016,1425940
FRA_Otter_10<40m,OTM_SPF_27.7.d_27.7.d,2017,1741530
FRA_Otter_10<40m,OTM_SPF_27.7.d_27.7.d,2018,1291320
FRA_Otter_10<40m,OTM_SPF_27.7.d_27.7.d,2019,1423265
FRA_Otter_10<40m,OTM_SPF_27.7.e_27.7.e,2009,50816
FRA_Otter_10<40m,OTM_SPF_27.7.e_27.7.e,2010,127088
FRA_Otter_10<40m,OTM_SPF_27.7.e_27.7.e,2011,41480
FRA_Otter_10<40m,OTM_SPF_27.7.e_27.7.e,2012,44376
FRA_Otter_10<40m,OTM_SPF_27.7.e_27.7.e,2013,20296
FRA_Otter_10<40m,OTM_SPF_27.7.e_27.7.e,2014,22784
FRA_Otter_10<40m,OTM_SPF_27.7.e_27.7.e,2015,13696
FRA_Otter_10<40m,OTM_SPF_27.7.e_27.7.e,2016,53784
FRA_Otter_10<40m,OTM_SPF_27.7.e_27.7.e,2017,14440
FRA_Otter_10<40m,OTM_SPF_27.7.e_27.7.e,2018,3304
FRA_Otter_10<40m,OTM_SPF_27.7.e_27.7.e,2019,22304
FRA_Otter_10<40m,OTM_SPF_27.7.f_27.7.f,2009,720
FRA_Otter_10<40m,OTM_SPF_27.7.f_27.7.f,2010,1287
FRA_Otter_10<40m,OTM_SPF_27.7.f_27.7.f,2011,675
FRA_Otter_10<40m,OTM_SPF_27.7.f_27.7.f,2013,207
FRA_Otter_10<40m,OTM_SPF_27.7.g_27.7.g,2010,2783
FRA_Otter_10<40m,OTM_SPF_27.7.h_27.7.h,2009,37048
FRA_Otter_10<40m,OTM_SPF_27.7.h_27.7.h,2010,193400
FRA_Otter_10<40m,OTM_SPF_27.7.h_27.7.h,2011,5896
FRA_Otter_10<40m,OTM_SPF_27.7.h_27.7.h,2012,128248
FRA_Otter_10<40m,OTM_SPF_27.7.h_27.7.h,2013,696
FRA_Otter_10<40m,OTM_SPF_27.7.h_27.7.h,2014,376
FRA_Otter_10<40m,OTM_SPF_27.7.h_27.7.h,2015,81232
FRA_Otter_10<40m,OTM_SPF_27.7.h_27.7.h,2016,2888
FRA_Otter_10<40m,OTM_SPF_27.7.h_27.7.h,2017,144
FRA_Otter_10<40m,OTM_SPF_27.7.j_27.7.j,2009,84000
FRA_Otter_10<40m,OTM_SPF_27.7.j_27.7.j,2010,72210
FRA_Otter_10<40m,OTM_SPF_27.7.j_27.7.j,2011,64620
FRA_Otter_10<40m,OTM_SPF_27.7.j_27.7.j,2012,9610
FRA_Otter_10<40m,OTM_SPF_27.7.j_27.7.j,2013,4390
FRA_Otter_10<40m,OTM_SPF_27.7.j_27.7.j,2014,320
FRA_Otter_10<40m,OTM_SPF_27.7.j_27.7.j,2015,180
FRA_Otter_10<40m,OTM_SPF_27.7.j_27.7.j,2017,250
FRA_Otter_10<40m,OTM_SPF_27.7.j_27.7.j,2018,0
FRA_Otter_10<40m,OTM_SPF_27.7.j_27.7.j,2019,0
FRA_Otter_10<40m,OTM_SPF_27.7.k_27.7.k,2012,0
FRA_Otter_10<40m,OTM_SPF_27.7.k_27.7.k,2015,0
FRA_Otter_10<40m,OTT_CRU_27.7.c_27.7.c,2018,1197
FRA_Otter_10<40m,OTT_CRU_27.7.c_27.7.c,2019,9415
FRA_Otter_10<40m,OTT_CRU_27.7.d_27.7.d,2010,5385
