country,metier,year,landIC,percLandIC,landAccess,percLandAccess,matchTo
SC,GNS_DEF_all_0_0_all,2013,NA,NA,1074.5723,0.998542433,GNS_DEF_>=220_0_0_all
SC,LLS_DEF_0_0_0_all,2013,241171,1,NA,NA,
SC,LLS_FIF_0_0_0_all,2013,NA,NA,3988.1081,0.995283037,LLS_DEF_0_0_0_all
SC,MIS_MIS_0_0_0_HC,2013,2909748,0.970174485,199431.3915,0.604915931,
SC,OTB_CRU_16-31_0_0_all,2013,NA,NA,56.4035,0.999872693,MIS_MIS_0_0_0_HC
SC,OTB_CRU_70-99_0_0_all,2013,17159473,0.848014245,18029.8097,0.93453514,
SC,OTB_CRU_70-99_0_0_all_FDF,2013,NA,NA,798,0.999999939,OTB_CRU_70-99_0_0_all
SC,OTB_DEF_>=120_0_0_all,2013,73975563,0.688344834,90640.5263,0.879847064,
SC,OTB_DEF_>=120_0_0_all_FDF,2013,10218661,0.943099192,30.1265,0.999964073,
SC,TBB_DEF_-1_0_0_all,2013,NA,NA,0.0201,1,TBB_DEF_70-99_0_0_all
SC,TBB_DEF_70-99_0_0_all,2013,378262,0.997755897,382.1624,0.99970161,
SC,TBB_DEF_>=120_0_0_all,2013,NA,NA,11.0266,0.999997519,TBB_DEF_70-99_0_0_all
SC,FPO_CRU_0_0_0_all,2014,1378.23,0.988784853,17680.9008,0.980002779,
SC,GNS_DEF_>=220_0_0_all,2014,1869285,0.976247591,NA,NA,
SC,GNS_DEF_all_0_0_all,2014,NA,NA,1429.0186,0.997718904,GNS_DEF_>=220_0_0_all
SC,LLS_DEF_0_0_0_all,2014,5319158,0.959243378,NA,NA,
SC,LLS_FIF_0_0_0_all,2014,NA,NA,6154.8308,0.994380669,LLS_DEF_0_0_0_all
SC,MIS_MIS_0_0_0_HC,2014,402818,0.996678025,296806.9358,0.693350908,
SC,OTB_CRU_16-31_0_0_all,2014,NA,NA,2.8038,1,MIS_MIS_0_0_0_HC
SC,OTB_CRU_70-99_0_0_all,2014,17406534,0.824351587,17895.0747,0.938699604,
SC,OTB_CRU_70-99_0_0_all_FDF,2014,NA,NA,3.6,0.99999345,OTB_CRU_70-99_0_0_all
SC,OTB_DEF_>=120_0_0_all,2014,73215013,0.666010614,87132.8325,0.896896113,
SC,OTB_DEF_>=120_0_0_all_FDF,2014,9509591,0.910856913,107.8673,0.999985041,
SC,TBB_DEF_70-99_0_0_all,2014,365187,1,384.2489,0.999733059,
SC,TBB_DEF_>=120_0_0_all,2014,464884,0.993013735,477.9626,0.998835441,
SC,FPO_CRU_0_0_0_all,2015,1310.36,0.987091902,16191.3551,0.943079579,
SC,GNS_DEF_>=220_0_0_all,2015,1694.12,0.974130619,NA,NA,
SC,GNS_DEF_all_0_0_all,2015,NA,NA,1388.3362,0.996150204,GNS_DEF_>=220_0_0_all
SC,LLS_DEF_0_0_0_all,2015,2544289,0.957373415,NA,NA,
SC,LLS_FIF_0_0_0_all,2015,NA,NA,6098.7522,0.992645236,LLS_DEF_0_0_0_all
SC,MIS_MIS_0_0_0_HC,2015,248497,1,271481.4234,0.685376974,
SC,OTB_CRU_16-31_0_0_all,2015,NA,NA,370.9429,0.999165484,MIS_MIS_0_0_0_HC
SC,OTB_CRU_70-99_0_0_all,2015,13034.52,0.808078311,13534.4651,0.977248439,
SC,OTB_DEF_>=120_0_0_all,2015,68660.59,0.679148772,85886.0016,0.902203184,
SC,OTB_DEF_>=120_0_0_all_FDF,2015,12549149,0.932206856,54.2683,1,
SC,TBB_DEF_70-99_0_0_all,2015,609873,0.993124395,276.2878,0.999862995,
SC,TBB_DEF_>=120_0_0_all,2015,446613,0.997542019,823.4256,0.998229009,
SC,FPO_CRU_0_0_0_all,2016,1686569,0.979125053,18617.5643,0.943035024,
SC,GNS_DEF_>=220_0_0_all,2016,823228,0.986593905,NA,NA,
SC,GNS_DEF_all_0_0_all,2016,NA,NA,900.3758,0.996996009,GNS_DEF_>=220_0_0_all
SC,LLS_DEF_0_0_0_all,2016,5212946,0.963823419,NA,NA,
SC,LLS_FIF_0_0_0_all,2016,NA,NA,7510.9296,0.992375742,LLS_DEF_0_0_0_all
SC,MIS_MIS_0_0_0_HC,2016,347749,1,285616.7979,0.669571677,
SC,OTB_CRU_16-31_0_0_all,2016,NA,NA,1070.4752,0.994885258,MIS_MIS_0_0_0_HC
SC,OTB_CRU_70-99_0_0_all,2016,12980493,0.830010498,13536.1643,0.974767864,
SC,OTB_CRU_70-99_0_0_all_FDF,2016,NA,NA,29.0049,0.9999997,OTB_CRU_70-99_0_0_all
SC,OTB_DEF_>=120_0_0_all,2016,78504504,0.712243151,98032.7184,0.899389854,
SC,OTB_DEF_>=120_0_0_all_FDF,2016,9536114,0.916528233,57.5197,0.999931704,
SC,TBB_DEF_-1_0_0_all,2016,NA,NA,128,1,TBB_DEF_70-99_0_0_all
SC,TBB_DEF_70-99_0_0_all,2016,562.9058,0.996844998,311.4424,0.99979686,
SC,TBB_DEF_>=120_0_0_all,2016,566985,0.991737956,883.3065,0.999066746,
SC,FPO_CRU_0_0_0_all,2017,1393101,0.979541243,18021.3232,0.944419465,
SC,GNS_DEF_>=220_0_0_all,2017,1105.5,0.989515654,NA,NA,
SC,GNS_DEF_all_0_0_all,2017,NA,NA,1140.5652,0.99528701,GNS_DEF_>=220_0_0_all
SC,GTR_DEF_all_0_0_all,2017,NA,NA,0.19,0.999999585,GNS_DEF_>=220_0_0_all
SC,LLS_DEF_0_0_0_all,2017,224731,1,NA,NA,
SC,LLS_FIF_0_0_0_all,2017,NA,NA,7775.4149,0.992665524,LLS_DEF_0_0_0_all
SC,MIS_MIS_0_0_0_HC,2017,3351212,0.966971942,289604.0693,0.665628794,
SC,OTB_CRU_16-31_0_0_all,2017,NA,NA,1022.5938,0.997637349,MIS_MIS_0_0_0_HC
SC,OTB_CRU_70-99_0_0_all,2017,12030386,0.93673552,13215.6466,0.974794435,
SC,OTB_DEF_>=120_0_0_all,2017,91791397,0.828190958,103275.8823,0.902999081,
SC,SDN_DEF_16-31_0_0_all,2017,NA,NA,7.5763,0.999999148,MIS_MIS_0_0_0_HC
SC,TBB_DEF_32-69_0_0_all,2017,NA,NA,13.6681,0.999981735,MIS_MIS_0_0_0_HC
SC,TBB_DEF_70-99_0_0_all,2017,437594,0.997972357,199766,0.99995032,
SC,TBB_DEF_<16_0_0_all,2017,NA,NA,0.1806,1,MIS_MIS_0_0_0_HC
SC,TBB_DEF_>=120_0_0_all,2017,499693,0.99402415,806.5692,0.999491176,
SC,FPO_CRU_0_0_0_all,2018,1265563,0.996084798,15733.3627,0.949221045,
SC,GNS_DEF_>=220_0_0_all,2018,1692735,0.973101617,NA,NA,
SC,GNS_DEF_all_0_0_all,2018,NA,NA,1444.0012,0.997921269,GNS_DEF_>=220_0_0_all
SC,LLS_DEF_0_0_0_all,2018,1470609,0.985454376,NA,NA,
SC,LLS_FIF_0_0_0_all,2018,NA,NA,6318.3152,0.994246777,LLS_DEF_0_0_0_all
SC,MIS_MIS_0_0_0_HC,2018,2927091,0.958883054,244844.9584,0.62304722,
SC,OTB_CRU_16-31_0_0_all,2018,NA,NA,21.3342,1,MIS_MIS_0_0_0_HC
SC,OTB_CRU_70-99_0_0_all,2018,10744302,0.934296201,11375.8867,0.978168812,
SC,OTB_DEF_>=120_0_0_all,2018,100484652,0.844046673,112446.3552,0.909184984,
SC,TBB_DEF_70-99_0_0_all,2018,160898,1,306.9504,0.999945712,
SC,TBB_DEF_>=120_0_0_all,2018,305211,0.998648496,488.6146,0.999164627,
SC,FPO_CRU_0_0_0_all,2019,1341.76,0.986268752,16793483,0.935811406,
SC,GNS_DEF_>=220_0_0_all,2019,1605486,0.974549474,NA,NA,
SC,GNS_DEF_all_0_0_all,2019,NA,NA,1610.0287,0.993813218,GNS_DEF_>=220_0_0_all
SC,GTR_DEF_all_0_0_all,2019,NA,NA,0.8494,0.999998781,GNS_DEF_>=220_0_0_all
SC,LLS_DEF_0_0_0_all,2019,1117403,0.996028437,NA,NA,
SC,LLS_FIF_0_0_0_all,2019,NA,NA,5768.9975,0.989123342,LLS_DEF_0_0_0_all
SC,MIS_MIS_0_0_0_HC,2019,2692789,0.960526746,200287.4968,0.583420332,
SC,OTB_CRU_16-31_0_0_all,2019,NA,NA,1398.2477,0.997886194,MIS_MIS_0_0_0_HC
SC,OTB_CRU_70-99_0_0_all,2019,12322192,0.937007234,12532.9259,0.972318746,
SC,OTB_DEF_>=120_0_0_all,2019,94957361,0.829382037,104181.9481,0.886893428,
SC,TBB_DEF_-1_0_0_all,2019,NA,NA,0.4186,1,TBB_DEF_70-99_0_0_all
SC,TBB_DEF_32-69_0_0_all,2019,NA,NA,3.2231,0.999996306,TBB_DEF_70-99_0_0_all
SC,TBB_DEF_70-99_0_0_all,2019,221041,1,187069,0.999986918,
SC,TBB_DEF_>=120_0_0_all,2019,233.67,0.998069371,534107,0.999442002,
SW,Active,2009,7584.8552,0.596790114,NA,NA,
SW,FPO_CRU_0_0_0_all,2009,46,0.9999931,265.75,0.992593013,
SW,GNS_DEF,2009,0.9112,0.99998948,NA,NA,
SW,GNS_DEF_all_0_0_all,2009,32.4787,0.99764215,83021,0.99873028,
SW,GTR_DEF_all_0_0_all,2009,39.7769,0.99252825,60226,1,
SW,LLS_DEF,2009,42,0.999996404,NA,NA,
SW,LLS_DEF_0_0_0_all,2009,42,0.999999709,NA,NA,
SW,LLS_FIF_0_0_0_all,2009,133.4929,0.986145904,208085,0.996979983,
SW,MIS_MIS_0_0_0_HC,2009,1.0955,0.999917785,478.39,0.978185849,
SW,MIS_MIS_0_0_0_IBC,2009,0,1,40737312,0.858847854,
SW,MIS_MIS_All_0_0_All,2009,0.0037,1,NA,NA,
SW,OTB_CRU,2009,32516,0.995086667,NA,NA,
SW,OTB_CRU_32-69_0_0_all,2009,388.0964,0.975642441,1685849,0.894389909,
SW,OTB_CRU_32-69_2_22_all,2009,25.6475,0.999660142,921856,0.968100151,
SW,OTB_CRU_70-89_2_35_all,2009,2179,0.999831589,417618,0.986990316,
SW,OTB_CRU_90-119_0_0_all,2009,829.6794,0.945106315,1299071,0.921777684,
SW,OTB_DEF,2009,41339,0.989398531,NA,NA,
SW,OTB_DEF_>=120_0_0_all,2009,1074578,0.879825641,1275335,0.948665043,
SW,OTB_SPF_32-69_0_0_all,2009,0,1,NA,NA,
SW,Passive,2009,2522.6389,0.795275902,NA,NA,
SW,Active,2010,7630.8635,0.642368704,NA,NA,
SW,FPO_CRU_0_0_0_all,2010,12,1,280618,0.99814093,
SW,GNS_DEF,2010,1555,0.999857062,NA,NA,
SW,GNS_DEF_all_0_0_all,2010,37405,0.992322105,63187,0.999044712,
SW,GTR_DEF_all_0_0_all,2010,30.5307,0.994892189,34185,0.99953367,
SW,LLS_DEF,2010,89,0.999986447,NA,NA,
SW,LLS_DEF_0_0_0_all,2010,89,0.999993939,NA,NA,
SW,LLS_FIF_0_0_0_all,2010,175789,0.985692145,282123,0.994127168,
SW,MIS_MIS_0_0_0_HC,2010,1.6605,0.999726161,487469,0.979110285,
SW,MIS_MIS_0_0_0_IBC,2010,0.06,0.99999899,63674086,0.910749059,
SW,OTB_CRU,2010,26.9885,0.999443694,NA,NA,
SW,OTB_CRU_32-69_0_0_all,2010,611.5441,0.970894167,1955578,0.938720262,
SW,OTB_CRU_32-69_2_22_all,2010,1695,0.99958638,376333,0.990091881,
SW,OTB_CRU_70-89_2_35_all,2010,1448,0.999978955,391434,0.98470908,
SW,OTB_CRU_90-119_0_0_all,2010,710.0586,0.919414175,1182579,0.955635035,
SW,OTB_DEF,2010,41354,0.989173339,NA,NA,
SW,OTB_DEF_>=120_0_0_all,2010,1019887,0.859641199,1153779,0.972137873,
SW,OTB_SPF_32-69_0_0_all,2010,0,1,NA,NA,
SW,Passive,2010,1561149,0.773786762,NA,NA,
SW,SDN_DEF_>=120_0_0_all,2010,27.08,0.997171793,32603,1,
SW,Active,2011,8726.8559,0.835008677,NA,NA,
SW,FPO_CRU_0_0_0_all,2011,22,0.999999421,179.74,0.997941264,
SW,Fleet-All,2011,12897.91998,0.498034068,NA,NA,
SW,GNS_DEF,2011,1403,0.999949378,NA,NA,
SW,GNS_DEF_all_0_0_all,2011,23.0885,0.999838808,46098,0.998683615,
SW,GTR_DEF_all_0_0_all,2011,32.3393,0.997774008,44902,0.999406705,
SW,Gillnet,2011,410385,0.980317674,NA,NA,
SW,LLS_DEF,2011,55,0.999998571,NA,NA,
SW,LLS_DEF_0_0_0_all,2011,15,1,NA,NA,
SW,LLS_FIF_0_0_0_all,2011,142763,0.991532816,311886,0.995046775,
SW,MIS_MIS_0_0_0_HC,2011,47444,0.995232879,415083,0.979536783,
SW,MIS_MIS_0_0_0_IBC,2011,0,1,56201265,0.905051348,
SW,OTB_CRU,2011,33.47,0.996525274,NA,NA,
SW,OTB_CRU_32-69_0_0_all,2011,614.4895,0.944640197,2017617,0.937542556,
SW,OTB_CRU_32-69_2_22_all,2011,1219,0.999996448,331049,0.984867914,
SW,OTB_CRU_70-89_2_35_all,2011,1.4605,0.999895203,320194,0.99002424,
SW,OTB_CRU_90-119_0_0_all,2011,513.5784,0.964471266,1008658,0.972852388,
SW,OTB_DEF,2011,48379,0.9934009,NA,NA,
SW,OTB_DEF_>=120_0_0_all,2011,1017921,0.920912595,1183988,0.956609208,
SW,OTB_SPF_32-69_0_0_all,2011,0,1,NA,NA,
SW,Passive,2011,1206.79,0.881607084,NA,NA,
SW,SDN_DEF_>=120_0_0_all,2011,30385,0.99894728,36842,1,
SW,Trawl,2011,147683,0.986020234,NA,NA,
SW,Active,2012,6759.4948,0.725631601,NA,NA,
SW,FPO_CRU_0_0_0_all,2012,0,1,333049,0.995831265,
SW,Fleet-All,2012,7941.871071,0.391995728,NA,NA,
SW,Fleet-C,2012,292.95,0.979813274,NA,NA,
SW,GNS_DEF,2012,6,1,NA,NA,
SW,GNS_DEF_all_0_0_all,2012,28.4045,0.99950714,51004,1,
SW,GTR_DEF_all_0_0_all,2012,45.9811,0.998105147,60693,0.998970582,
SW,Gillnet,2012,400854,0.965353817,NA,NA,
SW,LLS_FIF_0_0_0_all,2012,243349,0.99182452,370438,0.989109309,
SW,MIS_MIS_0_0_0_HC,2012,6899,0.999847661,379725,0.981632729,
SW,MIS_MIS_0_0_0_IBC,2012,17,0.999999704,43474059,0.877440531,
SW,OTB_CRU,2012,953,0.999952794,NA,NA,
SW,OTB_CRU_32-69_0_0_all,2012,527.4892,0.920351937,1625208,0.910242238,
SW,OTB_CRU_32-69_2_22_all,2012,1177,0.999905756,442717,0.973968708,
SW,OTB_CRU_70-89_2_35_all,2012,0.9334,0.999998865,487451,0.965033314,
SW,OTB_CRU_90-119_0_0_all,2012,510.8884,0.945568422,956587,0.95519505,
SW,OTB_DEF_>=120_0_0_all,2012,1134831,0.839586836,1270665,0.935888175,
SW,OTB_SPF_32-69_0_0_all,2012,0,1,NA,NA,
SW,Passive,2012,1108.8195,0.894316068,NA,NA,
SW,SDN_DEF_>=120_0_0_all,2012,81265,0.995835607,94849,0.99774561,
SW,Trawl,2012,1173913,0.783573725,NA,NA,
SW,Active,2013,720548,0.914802089,NA,NA,
SW,FPO_CRU_0_0_0_all,2013,0,1,288112,0.994218637,
SW,Fleet-All,2013,7380.255009,0.649315549,NA,NA,
SW,GNS_DEF_all_0_0_all,2013,44811,0.994559751,66761,1,
SW,GTR_DEF_all_0_0_all,2013,66003,0.990617275,78007,0.999030293,
SW,LLS_FIF_0_0_0_all,2013,39203,0.998008834,166.6,0.996638511,
SW,MIS_MIS_0_0_0_HC,2013,14661,0.999298711,541515,0.976908565,
SW,MIS_MIS_0_0_0_IBC,2013,0,1,63167141,0.917506039,
SW,OTB_CRU_32-69_0_0_all,2013,319902,0.977281516,894888,0.969043032,
SW,OTB_CRU_32-69_2_22_all,2013,2018,0.99986935,526224,0.984551997,
SW,OTB_CRU_70-89_2_35_all,2013,4468,0.999691806,377403,0.990033795,
SW,OTB_CRU_90-119_0_0_all,2013,1034309,0.851408206,1335165,0.936899381,
SW,OTB_DEF_>=120_0_0_all,2013,1262718,0.760409601,1318092,0.956044736,
SW,OTB_SPF_32-69_0_0_all,2013,1485,1,NA,NA,
SW,Passive,2013,390.2521,0.949136507,NA,NA,
SW,SDN_DEF_>=120_0_0_all,2013,85574,0.984810324,86659,0.997897237,
SW,Active,2014,794.5719,0.927652747,NA,NA,
SW,FPO_CRU_0_0_0_all,2014,1.0444,1,315616,0.993490926,
SW,Fleet-All,2014,12276756,0.738125484,NA,NA,
SW,GNS_DEF_all_0_0_all,2014,57.1457,0.997003615,82534,0.998129912,
SW,GTR_DEF_all_0_0_all,2014,32.0205,0.99892881,39764,1,
SW,LLS_FIF_0_0_0_all,2014,60.8841,0.993567797,189.98,0.996724942,
SW,MIS_MIS_0_0_0_HC,2014,3.5269,0.999684079,437.55,0.988118218,
SW,MIS_MIS_0_0_0_IBC,2014,9035,0.999472029,52585078,0.895151945,
SW,OTB_CRU_32-69_0_0_all,2014,400.1534,0.98575909,1203202,0.963722066,
SW,OTB_CRU_32-69_2_22_all,2014,2264,0.9998202,510897,0.972419028,
SW,OTB_CRU_70-89_2_35_all,2014,1.9461,0.999937207,484688,0.980669837,
SW,OTB_CRU_90-119_0_0_all,2014,952.3175,0.879880048,1347256,0.943240046,
SW,OTB_DEF_>=120_0_0_all,2014,1405393,0.822623081,1477646,0.920305805,
SW,Passive,2014,566.2912,0.961700338,NA,NA,
SW,SDN_DEF_>=120_0_0_all,2014,68993,0.989907213,70093,0.9993231,
SW,Active,2015,3446.4176,0.741655624,NA,NA,
SW,FPO_CRU_0_0_0_all,2015,1.5298,0.999966378,334475,0.995026002,
SW,Fleet-All,2015,8840224,0.533620338,NA,NA,
SW,GNS_DEF_all_0_0_all,2015,64.7742,0.992929414,101111,0.998326576,
SW,GTR_DEF_all_0_0_all,2015,35.8714,0.997330052,38.83,1,
SW,Gillnets set,2015,799192,0.927682725,NA,NA,
SW,LLS_FIF_0_0_0_all,2015,37.0318,0.995164756,151454,0.997005236,
SW,Longline set,2015,28031,0.999022081,NA,NA,
SW,MIS_MIS_0_0_0_HC,2015,557,1,421416,0.985836787,
SW,MIS_MIS_0_0_0_IBC,2015,8862,0.999557016,70263255,0.918215261,
SW,OTB_CRU_32-69_0_0_all,2015,359.2489,0.983751509,1248745,0.971565905,
SW,OTB_CRU_32-69_2_22_all,2015,2.31,0.999874035,670614,0.980329633,
SW,OTB_CRU_70-89_2_35_all,2015,2.9419,0.999734597,368698,0.990655012,
SW,OTB_CRU_90-119_0_0_all,2015,937.0563,0.879441288,1397415,0.955247038,
SW,OTB_DEF_>=120_0_0_all,2015,1345.5706,0.822877982,1436314,0.93698532,
SW,Passive,2015,569.6149,0.962066254,NA,NA,
SW,SDN_DEF_>=120_0_0_all,2015,87.2716,0.989019464,89223,0.999492561,
SW,Active,2016,2618.89948,0.918109301,NA,NA,
SW,BOT,2016,3009186,0.846228962,NA,NA,
SW,FPO_CRU_0_0_0_all,2016,1.1461,1,301.2621,0.99054076,
SW,Fleet-All,2016,9283472,0.763636517,NA,NA,
SW,GIL,2016,628.0333,0.9622301,NA,NA,
SW,GNS_DEF_all_0_0_all,2016,94.4977,0.994803266,127.6804,0.998693169,
SW,GTR_DEF_all_0_0_all,2016,66.8697,0.996638624,73.7591,1,
SW,LLS_FIF_0_0_0_all,2016,50.6049,0.999465828,186.6513,0.993847765,
SW,MIS_MIS_0_0_0_HC,2016,1.3973,0.999931685,426.8873,0.985203132,
SW,MIS_MIS_0_0_0_IBC,2016,8756,0.999706152,49729.5345,0.881085799,
SW,OTB_CRU_32-69_0_0_all,2016,414.6776,0.985759827,1622.8936,0.909839507,
SW,OTB_CRU_32-69_2_22_all,2016,1.3429,0.999968543,786.3812,0.969584261,
SW,OTB_CRU_70-89_2_35_all,2016,4.6878,0.999834817,454.6604,0.977639732,
SW,OTB_CRU_90-119_0_0_all,2016,979.4708,0.944992613,1203.2633,0.955651509,
SW,OTB_DEF_>=120_0_0_all,2016,234.9924,0.99220961,1382.4208,0.934332624,
SW,Passive,2016,442.60812,0.974378265,NA,NA,
SW,Passive gears,2016,2132,0.999893334,NA,NA,
SW,Pelagic trawl,2016,18538.98,0.508835171,NA,NA,
SW,SDN_DEF_>=120_0_0_all,2016,52.4019,0.998076887,145.8,0.996430984,
SW,Active,2017,2623.99181,0.773118666,NA,NA,
SW,BOT,2017,2463.1731,0.874615138,NA,NA,
SW,FPO_CRU_0_0_0_all,2017,0.8089,0.99999283,271.0158,0.996024229,
SW,Fleet-All,2017,8421.7,0.347021019,NA,NA,
SW,GIL,2017,593.4496,0.943399577,NA,NA,
SW,GNS_DEF_all_0_0_all,2017,67368,0.994358843,95.95989,0.998406868,
SW,GTR_DEF_all_0_0_all,2017,58.9919,0.996789639,58.93576,1,
SW,LLS_FIF_0_0_0_all,2017,22.8897,0.998911905,112.6323,0.997310768,
SW,MIS_MIS_0_0_0_HC,2017,174,1,367.8628,0.992928558,
SW,MIS_MIS_0_0_0_IBC,2017,13391,0.999463689,81424.58657,0.93007031,
SW,OTB_CRU_32-69_0_0_all,2017,412.96501,0.978347421,1308.93816,0.976500168,
SW,OTB_CRU_32-69_2_22_all,2017,2.61,0.999959499,637.49218,0.983781907,
SW,OTB_CRU_70-89_2_35_all,2017,6.6286,0.999736824,432.89629,0.988726654,
SW,OTB_CRU_90-119_0_0_all,2017,1075.8496,0.918946143,1373.74152,0.961548855,
SW,OTB_DEF_>=120_0_0_all,2017,321.20615,0.991582906,1382.1012,0.945857327,
SW,Passive,2017,435.1688,0.961330959,NA,NA,
SW,Passive gears,2017,2794,0.999851952,NA,NA,
SW,Pelagic trawl,2017,7716784,0.664995566,NA,NA,
SW,SDN_DEF_>=120_0_0_all,2017,28.61464,0.997968722,80.5377,0.999326808,
SW,Active,2018,725.4657,0.942597722,NA,NA,
SW,BOT,2018,389017,0.989731094,NA,NA,
SW,FPO_CRU_0_0_0_all,2018,1.4768,1,296.9273,0.995913878,
SW,Fleet-All,2018,18362.12,0.483222625,NA,NA,
SW,GIL,2018,593.7144,0.958222074,NA,NA,
SW,GNS_DEF_all_0_0_all,2018,46.0929,0.998507096,77.9924,0.99857182,
SW,GTR_DEF_all_0_0_all,2018,54422,0.997294103,58.6788,0.999480001,
SW,LLS_FIF_0_0_0_all,2018,26.1424,0.999195067,93.7408,0.997364719,
SW,MIS_MIS_0_0_0_HC,2018,2.8808,0.999865784,324.7037,0.991318287,
SW,MIS_MIS_0_0_0_IBC,2018,1.61,0.999961136,58528127,0.905849195,
SW,OTB_CRU_32-69_0_0_all,2018,412.4954,0.969077417,1258.6462,0.951282586,
SW,OTB_CRU_32-69_2_22_all,2018,2.0133,0.999918767,481.3487,0.986292795,
SW,OTB_CRU_70-89_2_35_all,2018,5.0584,0.999789972,561.1093,0.978842885,
SW,OTB_CRU_90-119_0_0_all,2018,1244524,0.923506166,1676.8659,0.931802317,
SW,OTB_DEF_>=120_0_0_all,2018,232967,0.995861918,1219.5984,0.970158506,
SW,Passive,2018,395.8082,0.979493615,NA,NA,
SW,Passive gears,2018,6232,0.999656854,NA,NA,
SW,Pelagic trawl,2018,15485941,0.890754929,NA,NA,
SW,SDN_DEF_>=120_0_0_all,2018,11.3156,0.999492851,33.5978,1,
SW,Active,2019,444.6683,0.977535323,NA,NA,
SW,BOT,2019,266.64,0.996991625,NA,NA,
SW,FPO_CRU_0_0_0_all,2019,1.0445,0.999972585,303.77,0.995632766,
SW,Fleet-All,2019,13378.72,0.901136627,NA,NA,
SW,GIL,2019,523.6152,0.963302167,NA,NA,
SW,GNS_DEF_all_0_0_all,2019,26.1878,0.997829857,39255,0.999899192,
SW,GTR_DEF_all_0_0_all,2019,6.5373,0.999452066,5204,1,
SW,LLS_FIF_0_0_0_all,2019,5.4735,0.999815106,73789,0.999138776,
SW,MIS_MIS_0_0_0_HC,2019,1262,0.999939152,304517,0.98974838,
SW,MIS_MIS_0_0_0_IBC,2019,0.8565,1,46079261,0.892610027,
SW,OTB_CRU_32-69_0_0_all,2019,341.2084,0.988456885,1053401,0.965545921,
SW,OTB_CRU_32-69_2_22_all,2019,17.2187,0.998381002,391989,0.983849524,
SW,OTB_CRU_70-89_2_35_all,2019,5.8685,0.999639908,552899,0.976256231,
SW,OTB_CRU_90-119_0_0_all,2019,857.9758,0.928599128,1303372,0.945140292,
SW,OTB_DEF_>=120_0_0_all,2019,16.9246,0.998922732,1408401,0.919892428,
SW,Passive,2019,560.5675,0.946542041,NA,NA,
SW,Passive gears,2019,10,0.999242817,NA,NA,
SW,Pelagic trawl,2019,14774.34,0.47290415,NA,NA,
SW,SDN_DEF_>=120_0_0_all,2019,2.6134,0.999898757,107202,0.997709396,
FR,DRB_MOL_0_0_0_all,2009,NA,NA,83.59887,0.994901204021081,MIS_MIS_0_0_0_HC
FR,DRB_all_0_0_all,2009,115.84592,0.977282705599176,199.14849,0.978387126126837,
FR,GNS_DEF_100-119_0_0_all,2009,0.2601,0.999993401544331,7.86017,0.999858418402443,
FR,GNS_DEF_120-219_0_0_all,2009,115.6084,0.980815666428967,213.04038,0.974176056912262,
FR,GNS_DEF_80-99_0_0,2009,1.39947,0.999961977285439,NA,NA,
FR,GNS_DEF_>=100_0_0,2009,723.04622,0.921761734025205,NA,NA,
FR,GNS_DEF_>=220_0_0_all,2009,NA,NA,72.36316,0.996431350071123,GNS_DEF_120-219_0_0_all
FR,GNS_DEF_all_0_0_all,2009,66308,0.991155165312888,47.77403,0.997441549781847,
FR,GTR_CRU_0_0_0_all,2009,NA,NA,0.0185,1,
FR,GTR_DEF_100-119_0_0_all,2009,360.48925,0.960422325989539,498.86214,0.93205593012374,
FR,GTR_DEF_120-219_0_0_all,2009,58.57402,0.992945171214738,449.5898,0.941562674392636,
FR,GTR_DEF_90-99_0_0_all,2009,1388.92781,0.77619506826491,2922.85469,0.803171640084818,
FR,GTR_DEF_>=220_0_0_all,2009,NA,NA,10.42205,0.999509737536083,
FR,GTR_DEF_all_0_0_all,2009,1145.15647,0.848208081563645,159.95473,0.985643348834205,
FR,LHM_DEF,2009,NA,NA,141.7324,0.988640333377486,MIS_MIS_0_0_0
FR,LLS_DEF,2009,NA,NA,892.91781,0.891272914961677,MIS_MIS_0_0_0
FR,MIS_MIS_0_0_0,2009,84.08816,0.989128811114562,3280.50567,0.675667597811509,
FR,MIS_MIS_0_0_0_HC,2009,395.10654,0.949405873899458,NA,NA,
FR,OTB_CRU_100-119_0_0_all,2009,0.09296,0.999996242376301,NA,NA,
FR,OTB_CRU_70-99_0_0_all,2009,0.0024,1,NA,NA,
FR,OTB_DEF_100-119_0_0,2009,1211.31156,0.81321241556972,12140.89509,0.606300079960004,
FR,OTB_DEF_100-119_0_0_all,2009,13262.23353,0.40529020016742,NA,NA,
FR,OTB_DEF_16-31_0_0,2009,NA,NA,3.09184,0.999990490079696,OTB_DEF_32-69_0_0
FR,OTB_DEF_32-69_0_0,2009,22.01158,0.998512642633269,31.77061,0.998113351198465,
FR,OTB_DEF_70-99_0_0,2009,8258.68433,0.657673316303456,16532.0474,0.34957631795266,
FR,OTB_DEF_70-99_0_0_all,2009,2489.43676,0.733749817330394,NA,NA,
FR,OTB_DEF_<16_0_0_all,2009,103.30631,0.983972678780148,105.58112,0.993133474685898,
FR,OTB_DEF_>=120_0_0,2009,0.02728,0.999999780886777,924.49418,0.872391834312577,
FR,OTB_DEF_>=120_0_0_all,2009,733.67846,0.899665640891932,NA,NA,
FR,OTB_DEF_All_0_0_All,2009,53804,0.994589406620522,NA,NA,
FR,OTB_DWS_100-119_0_0_all,2009,509.48735,0.937331526971256,262.44828,0.96967123849421,
