year,country,metier,area,Eff,Lan,matchTo
2016,EN,LLS_FIF_0_0_0_all,4,x,x,
2016,EN,LLS_FIF_0_0_0_all,6A,x,x,
2016,EN,LLS_FIF_0_0_0_all,7D,x,x,
2016,EN,MIS_MIS_0_0_0_HC,4,x,x,
2016,EN,MIS_MIS_0_0_0_HC,6A,x,x,
2016,EN,MIS_MIS_0_0_0_HC,7D,x,x,
2016,EN,OTB_CRU_100-119_0_0_all,4,x,x,
2016,EN,OTB_CRU_100-119_0_0_all,6A,x,x,
2016,EN,OTB_CRU_100-119_0_0_all,7D,x,x,
2016,EN,OTB_CRU_16-31_0_0_all,4,x,x,
2016,EN,OTB_CRU_16-31_0_0_all,7D,x,x,
2016,EN,OTB_CRU_70-99_0_0_all,4,x,x,
2016,EN,OTB_CRU_70-99_0_0_all,6A,x,x,
2016,EN,OTB_CRU_70-99_0_0_all,7D,x,x,
2016,EN,OTB_DEF_70-99_0_0_all,4,x,x,
2016,EN,OTB_DEF_70-99_0_0_all,7D,x,x,
2016,EN,OTB_DEF_>=120_0_0_all,4,x,x,
2016,EN,OTB_DEF_>=120_0_0_all,6A,x,x,
2016,EN,OTB_DEF_>=120_0_0_all,7D,x,x,
2016,EN,OTM_SPF_32-69_0_0_all,4,x,x,
2016,EN,OTM_SPF_32-69_0_0_all,6A,x,x,
2016,EN,OTM_SPF_32-69_0_0_all,7D,x,x,
2016,EN,SSC_DEF_all_0_0_all,4,x,x,
2016,EN,SSC_DEF_all_0_0_all,7D,x,x,
2016,EN,TBB_CRU_16-31_0_0_all,4,x,x,
2016,EN,TBB_CRU_16-31_0_0_all,7D,x,x,
2016,EN,TBB_DEF_70-99_0_0_all,4,x,x,
2016,EN,TBB_DEF_70-99_0_0_all,6A,x,x,
2016,EN,TBB_DEF_70-99_0_0_all,7D,x,x,
2016,EN,TBB_DEF_>=120_0_0_all,4,x,x,
2016,EN,TBB_DEF_>=120_0_0_all,7D,x,x,
2016,GE,FPO_CRU_0_0_0_all,4,x,x,
2016,GE,FPO_CRU_0_0_0_all,6A,x,x,
2016,GE,GNS_DEF_120-219_0_0_all,4,x,x,
2016,GE,GNS_DEF_>=220_0_0_all,4,x,x,
2016,GE,GNS_DEF_>=220_0_0_all,6A,x,x,
2016,GE,GNS_DEF_all_0_0_all,3AN,x,x,
2016,GE,GNS_DEF_all_0_0_all,4,x,x,
2016,GE,MIS_MIS_0_0_0_HC,4,x,x,
2016,GE,MIS_MIS_0_0_0_HC,6A,x,x,
2016,GE,OTB_CRU_16-31_0_0_all,4,x,x,
2016,GE,OTB_CRU_32-69_0_0_all,3AN,x,x,
2016,GE,OTB_CRU_70-99_0_0_all,4,x,x,
2016,GE,OTB_CRU_90-119_0_0_all,3AN,x,x,
2016,GE,OTB_DEF_70-99_0_0_all,4,x,x,
2016,GE,OTB_DEF_>=120_0_0_all,3AN,x,x,
2016,GE,OTB_DEF_>=120_0_0_all,4,x,x,
2016,GE,OTB_DEF_>=120_0_0_all_FDF,3AN,x,x,
2016,GE,OTB_DEF_>=120_0_0_all_FDF,4,x,x,
2016,GE,OTB_SPF_32-69_0_0_all,4,x,x,
2016,GE,OTB_SPF_32-69_0_0_all,7D,x,x,
2016,GE,OTM_SPF_32-69_0_0_all,6A,x,x,
2016,GE,SSC_DEF_>=120_0_0_all,3AN,x,x,
2016,GE,SSC_DEF_>=120_0_0_all,4,x,x,
2016,GE,SSC_DEF_>=120_0_0_all_FDF,3AN,x,x,
2016,GE,SSC_DEF_>=120_0_0_all_FDF,4,x,x,
2016,GE,TBB_CRU_16-31_0_0_all,4,x,x,
2016,GE,TBB_DEF_70-99_0_0_all,4,x,x,
2016,GE,active,3AN,x,x,
2016,GE,passive,3AN,x,NA,
2016,NL,GND_DEF_100-119_0_0_all,4,x,NA,
2016,NL,HMD_MOL_<16_0_0_all,4,x,NA,
2016,NL,HMD_MOL_UND_0_0_all,4,x,NA,
2016,NL,MIS_MIS_0_0_0_HC,3AN,x,x,
2016,NL,MIS_MIS_0_0_0_HC,4,x,x,
2016,NL,OTB_DEF_100-119_0_0_all,3AN,x,x,
2016,NL,OTB_DEF_100-119_0_0_all,4,x,x,
2016,NL,OTB_DEF_16-31_0_0_all,4,x,NA,
2016,NL,OTB_DEF_32-69_0_0_all,4,NA,x,MIS_MIS_0_0_0_HC
2016,NL,OTB_DEF_70-99_0_0_all,4,x,x,
2016,NL,OTB_DEF_90-119_0_0_all,3AN,x,x,
2016,NL,OTB_DEF_90-119_0_0_all,4,x,x,
2016,NL,OTB_DEF_>=120_0_0_all,3AN,x,x,
2016,NL,OTB_DEF_>=120_0_0_all,4,x,x,
2016,NL,OTB_MCD_>=55_0_0,4,NA,x,MIS_MIS_0_0_0_HC
2016,NL,OTM_SPF_32-69_0_0_all,4,x,x,
2016,NL,OTM_SPF_32-69_0_0_all,6A,x,x,
2016,NL,OTM_SPF_32-69_0_0_all,7D,x,x,
2016,NL,SSC_DEF_all_0_0_all,3AN,x,x,
2016,NL,SSC_DEF_all_0_0_all,4,x,x,
2016,NL,SSC_DEF_all_0_0_all,7D,x,x,
2016,NL,TBB_CRU_16-31_0_0_all,4,x,x,
2016,NL,TBB_DEF_100-119_0_0_all,3AN,x,x,
2016,NL,TBB_DEF_100-119_0_0_all,4,x,x,
2016,NL,TBB_DEF_16-31_0_0_all,4,NA,x,MIS_MIS_0_0_0_HC
2016,NL,TBB_DEF_32-69_0_0_all,4,NA,x,MIS_MIS_0_0_0_HC
2016,NL,TBB_DEF_70-99_0_0_all,4,x,x,
2016,NL,TBB_DEF_90-119_0_0_all,3AN,x,x,
2016,NL,TBB_DEF_90-119_0_0_all,4,x,x,
2016,NL,TBB_DEF_>=120_0_0_all,3AN,x,x,
2016,NL,TBB_DEF_>=120_0_0_all,4,x,x,
2016,NL,TBB_MCD_16-31_0_0_all,4,NA,x,MIS_MIS_0_0_0_HC
2016,NL,TBB_MCD_70-99_0_0_all,4,NA,x,MIS_MIS_0_0_0_HC
2016,NL,TBS_CRU_<16_0_0_all,4,x,NA,
2016,SC,FPO_CRU_0_0_0_all,4,x,x,
2016,SC,FPO_CRU_0_0_0_all,6A,x,x,
2016,SC,GNS_DEF_all_0_0_all,4,x,x,
2016,SC,GNS_DEF_all_0_0_all,6A,x,NA,
2016,SC,LLS_FIF_0_0_0_all,4,x,x,
2016,SC,LLS_FIF_0_0_0_all,6A,x,x,
2016,SC,LLS_FIF_0_0_0_all,7D,x,NA,
2016,SC,MIS_MIS_0_0_0_HC,4,x,x,
2016,SC,MIS_MIS_0_0_0_HC,6A,x,x,
2016,SC,MIS_MIS_0_0_0_HC,7D,x,x,
2016,SC,OTB_CRU_16-31_0_0_all,4,x,x,
2016,SC,OTB_CRU_16-31_0_0_all,6A,x,x,
2016,SC,OTB_CRU_70-99_0_0_all,4,x,x,
2016,SC,OTB_CRU_70-99_0_0_all,6A,x,x,
2016,SC,OTB_CRU_70-99_0_0_all_FDF,4,x,x,
2016,SC,OTB_DEF_>=120_0_0_all,3AN,x,NA,
2016,SC,OTB_DEF_>=120_0_0_all,4,x,x,
2016,SC,OTB_DEF_>=120_0_0_all,6A,x,x,
2016,SC,OTB_DEF_>=120_0_0_all_FDF,4,x,x,
2016,SC,TBB_DEF_-1_0_0_all,4,x,x,
2016,SC,TBB_DEF_70-99_0_0_all,4,x,x,
2016,SC,TBB_DEF_70-99_0_0_all,6A,x,x,
2016,SC,TBB_DEF_>=120_0_0_all,3AN,x,x,
2016,SC,TBB_DEF_>=120_0_0_all,4,x,x,
2017,BE,GNS_DEF_all_0_0_all,4,x,x,
2017,BE,GTR_DEF_all_0_0_all,4,x,x,
2017,BE,MIS_MIS_0_0_0_HC,4,x,x,
2017,BE,MIS_MIS_0_0_0_HC,7D,x,x,
2017,BE,OTB_CRU_16-31_0_0_all,4,x,x,
2017,BE,OTB_CRU_70-99_0_0_all,4,x,x,
2017,BE,OTB_CRU_70-99_0_0_all,7D,x,x,
2017,BE,OTB_DEF_100-119_0_0_all,4,x,x,
2017,BE,OTB_DEF_70-99_0_0_all,4,x,x,
2017,BE,SSC_DEF_100-119_0_0_all,4,x,x,
2017,BE,SSC_DEF_70-99_0_0_all,4,x,x,
2017,BE,SSC_DEF_70-99_0_0_all,7D,x,x,
2017,BE,TBB_CRU_16-31_0_0_all,4,x,x,
2017,BE,TBB_DEF_100-119_0_0_all,4,x,x,
2017,BE,TBB_DEF_70-99_0_0_all,4,x,x,
2017,BE,TBB_DEF_70-99_0_0_all,7D,x,x,
2017,BE,TBB_DEF_>=120_0_0_all,4,x,x,
2017,DK,FPO_CRU_>0_0_0_all,4,x,x,
2017,DK,GNS_DEF_100-119_0_0_all,3AN,x,x,
2017,DK,GNS_DEF_100-119_0_0_all,4,x,x,
2017,DK,GNS_DEF_120-219_0_0_all,3AN,x,x,
2017,DK,GNS_DEF_120-219_0_0_all,4,x,x,
2017,DK,GNS_DEF_>=220_0_0_all,3AN,x,x,
2017,DK,GNS_DEF_>=220_0_0_all,4,x,x,
2017,DK,LLS_FIF_0_0_0_all,3AN,x,x,
2017,DK,LLS_FIF_0_0_0_all,4,x,x,
2017,DK,MIS_MIS_0_0_0_HC,3AN,x,x,
2017,DK,MIS_MIS_0_0_0_HC,4,x,x,
2017,DK,MIS_MIS_0_0_0_HC,6A,x,x,
2017,DK,MIS_MIS_0_0_0_IBC,3AN,x,x,
2017,DK,MIS_MIS_0_0_0_IBC,4,x,x,
2017,DK,MIS_MIS_0_0_0_IBC,7D,x,x,
2017,DK,OTB_CRU_32-69_0_0_all,3AN,x,x,
2017,DK,OTB_CRU_32-69_0_0_all,4,x,x,
2017,DK,OTB_CRU_70-89_2_35_all,3AN,x,x,
2017,DK,OTB_CRU_70-99_0_0_all,4,x,x,
2017,DK,OTB_CRU_90-119_0_0_all,3AN,x,x,
2017,DK,OTB_DEF_>=120_0_0_all,3AN,x,x,
2017,DK,OTB_DEF_>=120_0_0_all,4,x,x,
2017,DK,OTB_SPF_32-69_0_0_all,3AN,x,x,
2017,DK,OTB_SPF_32-69_0_0_all,4,x,x,
2017,DK,OTB_SPF_32-69_0_0_all,6A,x,x,
2017,DK,OTB_SPF_32-69_0_0_all,7D,x,x,
2017,DK,SDN_DEF_>=120_0_0_all,3AN,x,x,
2017,DK,SDN_DEF_>=120_0_0_all,4,x,x,
2017,DK,SSC_DEF_>=120_0_0_all,3AN,x,x,
2017,DK,SSC_DEF_>=120_0_0_all,4,x,x,
2017,DK,TBB_CRU_16-31_0_0_all,4,x,x,
2017,DK,TBB_DEF_70-99_0_0_all,4,x,x,
2017,DK,TBB_DEF_90-99_0_0_all,3AN,x,x,
2017,DK,TBB_DEF_>=120_0_0_all,3AN,x,x,
2017,DK,TBB_DEF_>=120_0_0_all,4,x,x,
2017,EN,FPO_CRU_0_0_0_all,4,x,x,
2017,EN,FPO_CRU_0_0_0_all,7D,x,x,
2017,EN,GNS_DEF_all_0_0_all,4,x,x,
2017,EN,GNS_DEF_all_0_0_all,7D,x,x,
2017,EN,GTR_DEF_all_0_0_all,4,x,x,
2017,EN,GTR_DEF_all_0_0_all,7D,x,x,
2017,EN,LLS_FIF_0_0_0_all,4,x,x,
2017,EN,LLS_FIF_0_0_0_all,6A,x,x,
2017,EN,LLS_FIF_0_0_0_all,7D,x,x,
2017,EN,MIS_MIS_0_0_0_HC,4,x,x,
2017,EN,MIS_MIS_0_0_0_HC,6A,x,x,
2017,EN,MIS_MIS_0_0_0_HC,7D,x,x,
2017,EN,OTB_CRU_100-119_0_0_all,4,x,x,
2017,EN,OTB_CRU_100-119_0_0_all,6A,x,x,
2017,EN,OTB_CRU_16-31_0_0_all,4,x,x,
2017,EN,OTB_CRU_16-31_0_0_all,7D,x,x,
2017,EN,OTB_CRU_32-69_0_0_all,4,x,x,
2017,EN,OTB_CRU_70-99_0_0_all,4,x,x,
2017,EN,OTB_CRU_70-99_0_0_all,6A,x,x,
2017,EN,OTB_CRU_70-99_0_0_all,7D,x,x,
2017,EN,OTB_DEF_70-99_0_0_all,4,x,x,
2017,EN,OTB_DEF_70-99_0_0_all,7D,x,x,
2017,EN,OTB_DEF_>=120_0_0_all,4,x,x,
2017,EN,OTB_DEF_>=120_0_0_all,6A,x,x,
2017,EN,OTB_DEF_>=120_0_0_all,7D,x,x,
2017,EN,OTM_SPF_32-69_0_0_all,4,x,x,
2017,EN,OTM_SPF_32-69_0_0_all,6A,x,x,
2017,EN,OTM_SPF_32-69_0_0_all,7D,x,x,
2017,EN,SSC_DEF_all_0_0_all,4,x,x,
2017,EN,SSC_DEF_all_0_0_all,7D,x,x,
2017,EN,TBB_CRU_16-31_0_0_all,4,x,x,
2017,EN,TBB_DEF_70-99_0_0_all,4,x,x,
2017,EN,TBB_DEF_70-99_0_0_all,7D,x,x,
2017,EN,TBB_DEF_>=120_0_0_all,4,x,x,
2017,EN,TBB_DEF_>=120_0_0_all,7D,x,x,
2017,GE,FPO_CRU_0_0_0_all,4,x,x,
2017,GE,FPO_CRU_0_0_0_all,6A,x,x,
2017,GE,GNS_DEF_100-119_0_0_all,3AN,x,x,
2017,GE,GNS_DEF_120-219_0_0_all,3AN,x,x,
2017,GE,GNS_DEF_120-219_0_0_all,4,x,x,
2017,GE,GNS_DEF_>=220_0_0_all,4,x,x,
2017,GE,GNS_DEF_>=220_0_0_all,6A,x,x,
2017,GE,GNS_DEF_all_0_0_all,3AN,x,x,
2017,GE,GNS_DEF_all_0_0_all,4,x,x,
2017,GE,LLS_FIF_0_0_0_all,4,x,x,
2017,GE,MIS_MIS_0_0_0_HC,4,x,x,
2017,GE,MIS_MIS_0_0_0_HC,6A,x,x,
2017,GE,MIS_MIS_0_0_0_IBC,4,x,NA,
2017,GE,OTB_CRU_16-31_0_0_all,4,x,x,
2017,GE,OTB_CRU_16-31_0_0_all,7D,x,x,
2017,GE,OTB_CRU_32-69_0_0_all,3AN,x,x,
2017,GE,OTB_CRU_70-99_0_0_all,4,x,x,
2017,GE,OTB_CRU_90-119_0_0_all,3AN,NA,x,OTB_DEF_>=120_0_0_all
2017,GE,OTB_DEF_70-99_0_0_all,4,x,x,
2017,GE,OTB_DEF_>=120_0_0_all,3AN,x,x,
2017,GE,OTB_DEF_>=120_0_0_all,4,x,x,
2017,GE,OTB_SPF_32-69_0_0_all,4,x,x,
2017,GE,OTB_SPF_32-69_0_0_all,7D,x,x,
2017,GE,OTM_SPF_32-69_0_0_all,4,x,x,
2017,GE,OTM_SPF_32-69_0_0_all,6A,x,x,
2017,GE,SSC_DEF_>=120_0_0_all,3AN,x,x,
2017,GE,SSC_DEF_>=120_0_0_all,4,x,x,
2017,GE,TBB_CRU_16-31_0_0_all,4,x,x,
2017,GE,TBB_DEF_70-99_0_0_all,4,x,x,
2017,GE,active,3AN,x,x,
2017,NL,DRH_UND_100-119_0_0_all,4,x,NA,
2017,NL,GND_DEF_100-119_0_0_all,4,x,NA,
2017,NL,HMD_MOL_<16_0_0_all,4,x,NA,
2017,NL,HMD_MOL_UND_0_0_all,4,x,NA,
2017,NL,MIS_MIS_0_0_0_HC,4,x,x,
2017,NL,OTB_DEF_100-119_0_0_all,3AN,x,x,
2017,NL,OTB_DEF_100-119_0_0_all,4,x,x,
2017,NL,OTB_DEF_16-31_0_0_all,4,x,NA,
2017,NL,OTB_DEF_70-99_0_0_all,4,x,x,
2017,NL,OTB_DEF_70-99_0_0_all,7D,x,x,
2017,NL,OTB_DEF_90-119_0_0_all,3AN,x,x,
2017,NL,OTB_DEF_90-119_0_0_all,4,x,x,
2017,NL,OTB_DEF_>=120_0_0_all,3AN,x,x,
2017,NL,OTB_DEF_>=120_0_0_all,4,x,x,
2017,NL,OTB_MCD_>=55_0_0,4,NA,x,MIS_MIS_0_0_0_HC
2017,NL,OTM_SPF_32-69_0_0_all,4,x,x,
2017,NL,OTM_SPF_32-69_0_0_all,6A,x,x,
2017,NL,OTM_SPF_32-69_0_0_all,7D,x,x,
2017,NL,SSC_DEF_all_0_0_all,3AN,x,x,
2017,NL,SSC_DEF_all_0_0_all,4,x,x,
2017,NL,SSC_DEF_all_0_0_all,7D,x,x,
2017,NL,TBB_CRU_16-31_0_0_all,4,x,x,
2017,NL,TBB_DEF_100-119_0_0_all,3AN,x,x,
2017,NL,TBB_DEF_100-119_0_0_all,4,x,x,
2017,NL,TBB_DEF_16-31_0_0_all,4,NA,x,MIS_MIS_0_0_0_HC
2017,NL,TBB_DEF_70-99_0_0_all,3AN,x,x,
2017,NL,TBB_DEF_70-99_0_0_all,4,x,x,
2017,NL,TBB_DEF_90-119_0_0_all,3AN,x,x,
2017,NL,TBB_DEF_90-119_0_0_all,4,x,x,
2017,NL,TBB_DEF_>=120_0_0_all,3AN,x,x,
2017,NL,TBB_DEF_>=120_0_0_all,4,x,x,
2017,NL,TBB_MCD_70-99_0_0_all,4,NA,x,MIS_MIS_0_0_0_HC
2017,NL,TBS_CRU_UND_0_0_all,4,x,NA,
2017,SC,FPO_CRU_0_0_0_all,4,x,x,
2017,SC,FPO_CRU_0_0_0_all,6A,x,x,
2017,SC,GNS_DEF_all_0_0_all,4,x,x,
2017,SC,GNS_DEF_all_0_0_all,6A,x,x,
2017,SC,GTR_DEF_all_0_0_all,4,x,x,
2017,SC,LLS_FIF_0_0_0_all,4,x,x,
2017,SC,LLS_FIF_0_0_0_all,6A,x,x,
2017,SC,MIS_MIS_0_0_0_HC,4,x,x,
2017,SC,MIS_MIS_0_0_0_HC,6A,x,x,
2017,SC,MIS_MIS_0_0_0_HC,7D,x,x,
2017,SC,OTB_CRU_16-31_0_0_all,4,x,x,
2017,SC,OTB_CRU_16-31_0_0_all,6A,x,x,
2017,SC,OTB_CRU_70-99_0_0_all,4,x,x,
2017,SC,OTB_CRU_70-99_0_0_all,6A,x,x,
2017,SC,OTB_CRU_70-99_0_0_all,7D,x,x,
2017,SC,OTB_DEF_>=120_0_0_all,3AN,x,NA,
2017,SC,OTB_DEF_>=120_0_0_all,4,x,x,
2017,SC,OTB_DEF_>=120_0_0_all,6A,x,x,
2017,SC,OTB_DEF_>=120_0_0_all,7D,x,NA,
2017,SC,SDN_DEF_16-31_0_0_all,4,x,x,
2017,SC,TBB_DEF_32-69_0_0_all,4,x,x,
2017,SC,TBB_DEF_70-99_0_0_all,4,x,x,
2017,SC,TBB_DEF_70-99_0_0_all,6A,x,x,
2017,SC,TBB_DEF_<16_0_0_all,4,x,x,
2017,SC,TBB_DEF_>=120_0_0_all,4,x,x,
2018,BE,GNS_DEF_all_0_0_all,4,x,x,
2018,BE,GTR_DEF_all_0_0_all,4,x,x,
2018,BE,MIS_MIS_0_0_0_HC,7D,x,x,
2018,BE,OTB_CRU_16-31_0_0_all,4,x,x,
2018,BE,OTB_CRU_70-99_0_0_all,4,x,x,
2018,BE,OTB_CRU_70-99_0_0_all,7D,x,x,
2018,BE,OTB_DEF_100-119_0_0_all,4,x,x,
2018,BE,OTB_DEF_100-119_0_0_all,7D,x,x,
2018,BE,OTB_DEF_>=120_0_0_all,4,x,x,
2018,BE,SSC_DEF_100-119_0_0_all,4,x,x,
2018,BE,SSC_DEF_100-119_0_0_all,7D,x,x,
2018,BE,SSC_DEF_70-99_0_0_all,4,x,x,
2018,BE,SSC_DEF_70-99_0_0_all,7D,x,x,
2018,BE,TBB_CRU_16-31_0_0_all,4,x,x,
2018,BE,TBB_DEF_70-99_0_0_all,4,x,x,
2018,BE,TBB_DEF_70-99_0_0_all,7D,x,x,
2018,BE,TBB_DEF_>=120_0_0_all,4,x,x,
2018,DK,FPO_CRU_>0_0_0_all,4,x,x,
2018,DK,GNS_DEF_100-119_0_0_all,3AN,x,x,
2018,DK,GNS_DEF_100-119_0_0_all,4,x,x,
2018,DK,GNS_DEF_120-219_0_0_all,3AN,x,x,
2018,DK,GNS_DEF_120-219_0_0_all,4,x,x,
2018,DK,GNS_DEF_>=220_0_0_all,3AN,x,x,
2018,DK,GNS_DEF_>=220_0_0_all,4,x,x,
2018,DK,LLS_FIF_0_0_0_all,3AN,x,x,
2018,DK,LLS_FIF_0_0_0_all,4,x,x,
2018,DK,MIS_MIS_0_0_0_HC,3AN,x,x,
2018,DK,MIS_MIS_0_0_0_HC,4,x,x,
2018,DK,MIS_MIS_0_0_0_IBC,3AN,x,x,
2018,DK,MIS_MIS_0_0_0_IBC,4,x,x,
2018,DK,MIS_MIS_0_0_0_IBC,7D,x,x,
2018,DK,OTB_CRU_16-31_0_0_all,3AN,x,x,
2018,DK,OTB_CRU_16-31_0_0_all,4,x,x,
2018,DK,OTB_CRU_32-69_0_0_all,3AN,x,x,
2018,DK,OTB_CRU_32-69_0_0_all,4,x,x,
2018,DK,OTB_CRU_70-89_2_35_all,3AN,x,x,
2018,DK,OTB_CRU_70-99_0_0_all,4,x,x,
2018,DK,OTB_CRU_90-119_0_0_all,3AN,x,x,
2018,DK,OTB_DEF_>=120_0_0_all,3AN,x,x,
2018,DK,OTB_DEF_>=120_0_0_all,4,x,x,
2018,DK,OTB_SPF_32-69_0_0_all,3AN,x,x,
2018,DK,OTB_SPF_32-69_0_0_all,4,x,x,
2018,DK,OTB_SPF_32-69_0_0_all,6A,x,x,
2018,DK,OTB_SPF_32-69_0_0_all,7D,x,x,
2018,DK,SDN_DEF_>=120_0_0_all,3AN,x,x,
2018,DK,SDN_DEF_>=120_0_0_all,4,x,x,
2018,DK,SSC_DEF_>=120_0_0_all,3AN,x,x,
2018,DK,SSC_DEF_>=120_0_0_all,4,x,x,
2018,DK,TBB_CRU_16-31_0_0_all,4,x,x,
2018,DK,TBB_DEF_>=120_0_0_all,3AN,x,x,
2018,DK,TBB_DEF_>=120_0_0_all,4,x,x,
2018,EN,FPO_CRU_0_0_0_all,4,x,x,
2018,EN,FPO_CRU_0_0_0_all,7D,x,x,
2018,EN,GNS_DEF_all_0_0_all,4,x,x,
2018,EN,GNS_DEF_all_0_0_all,7D,x,x,
2018,EN,GTR_DEF_all_0_0_all,4,x,x,
2018,EN,GTR_DEF_all_0_0_all,7D,x,x,
2018,EN,LLS_FIF_0_0_0_all,4,x,x,
2018,EN,LLS_FIF_0_0_0_all,7D,x,x,
2018,EN,MIS_MIS_0_0_0_HC,4,x,x,
2018,EN,MIS_MIS_0_0_0_HC,6A,x,x,
2018,EN,MIS_MIS_0_0_0_HC,7D,x,x,
2018,EN,OTB_CRU_100-119_0_0_all,4,x,x,
2018,EN,OTB_CRU_100-119_0_0_all,7D,x,x,
2018,EN,OTB_CRU_16-31_0_0_all,4,x,x,
2018,EN,OTB_CRU_32-69_0_0_all,4,x,x,
2018,EN,OTB_CRU_70-99_0_0_all,4,x,x,
2018,EN,OTB_CRU_70-99_0_0_all,6A,x,x,
2018,EN,OTB_CRU_70-99_0_0_all,7D,x,x,
2018,EN,OTB_DEF_70-99_0_0_all,4,x,x,
2018,EN,OTB_DEF_70-99_0_0_all,7D,x,x,
2018,EN,OTB_DEF_>=120_0_0_all,4,x,x,
2018,EN,OTB_DEF_>=120_0_0_all,6A,x,x,
2018,EN,OTB_DEF_>=120_0_0_all,7D,x,x,
2018,EN,OTM_SPF_32-69_0_0_all,4,x,x,
2018,EN,OTM_SPF_32-69_0_0_all,6A,x,x,
2018,EN,OTM_SPF_32-69_0_0_all,7D,x,x,
2018,EN,SSC_DEF_all_0_0_all,4,x,x,
2018,EN,SSC_DEF_all_0_0_all,7D,x,x,
2018,EN,TBB_CRU_16-31_0_0_all,4,x,x,
2018,EN,TBB_DEF_70-99_0_0_all,4,x,x,
2018,EN,TBB_DEF_70-99_0_0_all,7D,x,x,
2018,EN,TBB_DEF_>=120_0_0_all,4,x,x,
2018,GE,FPO_CRU_0_0_0_all,4,x,x,
2018,GE,GNS_DEF_100-119_0_0_all,3AN,x,x,
2018,GE,GNS_DEF_120-219_0_0_all,3AN,x,x,
2018,GE,GNS_DEF_120-219_0_0_all,4,x,x,
2018,GE,GNS_DEF_>=220_0_0_all,4,x,x,
2018,GE,GNS_DEF_>=220_0_0_all,6A,x,x,
2018,GE,GNS_DEF_all_0_0_all,3AN,NA,x,GNS_DEF_100-119_0_0_all
2018,GE,GNS_DEF_all_0_0_all,4,x,x,
2018,GE,LLS_FIF_0_0_0_all,4,x,x,
2018,GE,MIS_MIS_0_0_0_HC,4,x,x,
2018,GE,MIS_MIS_0_0_0_HC,6A,x,x,
2018,GE,OTB_CRU_16-31_0_0_all,3AN,x,x,
2018,GE,OTB_CRU_16-31_0_0_all,4,x,x,
2018,GE,OTB_CRU_32-69_0_0_all,3AN,x,x,
2018,GE,OTB_CRU_70-99_0_0_all,4,x,x,
2018,GE,OTB_CRU_90-119_0_0_all,3AN,NA,x,OTB_DEF_>=120_0_0_all
2018,GE,OTB_DEF_70-99_0_0_all,4,x,x,
2018,GE,OTB_DEF_>=120_0_0_all,3AN,x,x,
2018,GE,OTB_DEF_>=120_0_0_all,4,x,x,
2018,GE,OTB_SPF_32-69_0_0_all,4,x,x,
2018,GE,OTB_SPF_32-69_0_0_all,7D,x,x,
2018,GE,OTM_SPF_32-69_0_0_all,6A,x,x,
2018,GE,SSC_DEF_>=120_0_0_all,3AN,x,x,
2018,GE,SSC_DEF_>=120_0_0_all,4,x,x,
2018,GE,TBB_CRU_16-31_0_0_all,3AN,x,x,
2018,GE,TBB_CRU_16-31_0_0_all,4,x,x,
2018,GE,TBB_DEF_70-99_0_0_all,4,x,x,
2018,GE,TBB_DEF_>=120_0_0_all,4,x,x,
2018,NL,HMD_MOL_<16_0_0_all,4,x,NA,
2018,NL,HMD_MOL_UND_0_0_all,4,x,NA,
2018,NL,MIS_MIS_0_0_0_HC,4,x,x,
2018,NL,OTB_DEF_100-119_0_0_all,4,x,x,
2018,NL,OTB_DEF_16-31_0_0_all,4,x,NA,
2018,NL,OTB_DEF_32-69_0_0_all,4,x,NA,
2018,NL,OTB_DEF_70-99_0_0_all,3AN,x,x,
2018,NL,OTB_DEF_70-99_0_0_all,4,x,x,
2018,NL,OTB_DEF_>=120_0_0_all,3AN,x,x,
2018,NL,OTB_DEF_>=120_0_0_all,4,x,x,
2018,NL,OTB_MCD_>=55_0_0,4,NA,x,MIS_MIS_0_0_0_HC
2018,NL,OTM_SPF_32-69_0_0_all,4,x,x,
2018,NL,OTM_SPF_32-69_0_0_all,6A,x,x,
2018,NL,OTM_SPF_32-69_0_0_all,7D,x,x,
2018,NL,SDN_all_0_0_all,7D,x,x,
2018,NL,SSC_DEF_all_0_0_all,3AN,x,x,
2018,NL,SSC_DEF_all_0_0_all,4,x,x,
2018,NL,SSC_DEF_all_0_0_all,7D,x,x,
2018,NL,TBB_CRU_16-31_0_0_all,4,x,x,
2018,NL,TBB_DEF_100-119_0_0_all,4,x,x,
2018,NL,TBB_DEF_16-31_0_0_all,4,NA,x,MIS_MIS_0_0_0_HC
2018,NL,TBB_DEF_70-99_0_0_all,4,x,x,
2018,NL,TBB_DEF_>=120_0_0_all,3AN,x,x,
2018,NL,TBB_DEF_>=120_0_0_all,4,x,x,
2018,NL,TBB_MCD_70-99_0_0_all,4,NA,x,MIS_MIS_0_0_0_HC
2018,SC,FPO_CRU_0_0_0_all,4,x,x,
2018,SC,FPO_CRU_0_0_0_all,6A,x,x,
2018,SC,FPO_CRU_0_0_0_all,7D,x,x,
2018,SC,GNS_DEF_all_0_0_all,4,x,x,
2018,SC,GNS_DEF_all_0_0_all,6A,x,x,
2018,SC,GNS_DEF_all_0_0_all,7D,x,x,
2018,SC,LLS_FIF_0_0_0_all,4,x,x,
2018,SC,LLS_FIF_0_0_0_all,6A,x,x,
2018,SC,LLS_FIF_0_0_0_all,7D,x,x,
2018,SC,MIS_MIS_0_0_0_HC,4,x,x,
2018,SC,MIS_MIS_0_0_0_HC,6A,x,x,
